q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.2,2.492155,0.687971,72.39453404784211,0.676842,72.84109535723098,0.665878,73.28103589062478,0.65622,73.668571978869693,0.646716,74.04992867618587,0.637923,74.40275584785056,0.629822,74.72781588625107,0.622395,75.02583105785956,51.334654,1959.8499692033602,33.889734,1259.856589979355,40.216525,1513.7248686377854,42.581807,1608.6339734085564,23.276942,834.0085989836105,521.034328,20806.979220794852,317.841431,12653.67828245033,221.749805,8797.913853672826
0.22,1.528376,0.474193,68.97406135662952,0.468444,69.35021225143551,0.46286,69.71556737347355,0.458016,70.03250509037044,0.453326,70.3393667526839,0.449062,70.61835569257826,0.445209,70.87045334394155,0.441746,71.09703371421692,2.416225,58.091006401566105,50.329781,3193.023509921642,118.392492,7646.293582207521,176.459074,11445.527671201326,15.039242,884.0014499049973,121.919347,7877.051916544097,44.442613,2807.8324312865425,50.02101,3172.820955052945
0.24,0.864355,0.324908,62.410352227961894,0.322915,62.6409287850478,0.321089,62.852184576938875,0.319606,63.02375759959739,0.318277,63.17751386872293,0.317177,63.3047763939585,0.316289,63.40751195978503,0.315594,63.48791873709298,1.61275,86.58421597607465,2.486692,187.69336673010514,30.247792,3399.4639933823487,115.3089,13240.456178306365,12.1021,1300.1307333213783,35.689171,4028.994568204036,174.741544,20116.40923000388,48.869026,5553.814231421117
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,3.901994,790.4027127431383,28.054649,6301.838540668328,33.24428,7486.069352026799,195.637527,44542.86330403352,4.388249,901.3620763620764,34.488073,7769.892612977719,51.962348,11757.377438228501,224.840496,51206.73895780278
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,28.195551,13607.788905634692,28.371185,13693.17662501823,26.161844,12619.064611794447,179.74729,87287.47143760027,64.219614000000007,31121.55379454519,31.626624,15275.868540035975,306.771985,149042.87763138703,64.143279,31084.442121639364
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,27.474584,26857.00941915228,0.703195,589.9479984301413,26.592124,25991.17346938775,30.958787,30275.57594191523,161.150499,158014.69682103608,6.843179,6614.26510989011,49.60505,48570.57496075353,882.959908,866226.4403453689
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,28.32954,42198.047061634024,28.156132,41939.13640707119,155.474251,232034.27347109414,150.959537,225293.4797539417,2.592184,3770.317725752509,135.92825,202850.68382704252,247.910681,370048.53231008124,60.604506,90386.89978499763
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,27.60788,38811.192231258196,0.884682,1146.891516680526,1.845494,2501.082437174952,28.805695,40499.42072698059,29.233736,41102.711730631,64.304894,90532.82265225297,240.289771,338570.0272018717,57.364353,80750.66172428858
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,60.130699,60048.141961168745,28.567178,28475.464884816593,28.762845,28671.188644706963,28.270338,28178.538776245106,113.439383,113372.2899640896,148.34774,148290.773324264,148.173608,148116.59081133528,262.05584700000003,262031.8652409199
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,1.726208,1154.0286081669126,56.207519,40732.75991079018,31.474373,22765.01057005659,118.030812,85645.17954566918,3.820003,2675.096074913006,32.749139,23691.08264985144,33.822165,24470.59780753053,139.256416,101064.82459517774
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,65.792045,38661.62547500515,1.425761,739.9923410021505,2.01884,1089.4070168203375,160.002908,94166.30217692284,163.081424,95980.0212095325,3.187085,1777.682858573659,32.209403,18876.288331811353,34.136408,20011.59042036115
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,116.180325,60270.66434565719,29.99096,15484.172101119802,30.373505,15682.9535711502,69.921475,36233.22507729481,70.879619,36731.10447140741,36.681278,18960.655252149965,190.757028,99022.8808230923,123.128928,63881.35986905349
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,1.312518,536.4340784560927,1.488658,621.843572710081,160.529566,77740.06497599767,68.37818,33056.27212335742,3.597711,1644.5138922562187,125.317447,60665.86675071523,34.760025,16754.979876836544,273.823285,132675.68006594578
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,63.961122,30630.889383230915,120.876749,57976.68606131656,30.999594,14794.127312824008,35.701978,17053.444191934963,127.510951,61164.16810404885,226.53751,108742.66790946174,74.890261,35881.92549956037,76.348734,36582.666371983294
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,31.276381,15840.420879882575,32.325508,16375.122319171493,33.853193,17153.72716708799,36.928359,18721.026155916174,294.484937,149988.13962733425,35.702717,18096.361514311342,5.27652,2589.2481448258986,272.754402,138912.8853053902
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,0.465664,165.29479795131238,31.989215,18124.669139220747,159.384523,90703.42226552042,123.146775,70058.30897810594,125.989311,71677.73846758618,107.375037,61072.946042489195,580.316705,330513.9254929441,272.612991,155211.14358474768
