q_inverse_angstroms,debye,propo{e=0.380}_Selenow,propo{e=0.380}_Selenow_relDiffDebye,propo{e=0.390}_Selenow,propo{e=0.390}_Selenow_relDiffDebye,propo{e=0.400}_Selenow,propo{e=0.400}_Selenow_relDiffDebye,propo{e=0.410}_Selenow,propo{e=0.410}_Selenow_relDiffDebye,propo{e=0.420}_Selenow,propo{e=0.420}_Selenow_relDiffDebye,propo{e=0.430}_Selenow,propo{e=0.430}_Selenow_relDiffDebye,propo{e=0.440}_Selenow,propo{e=0.440}_Selenow_relDiffDebye,propo{e=0.450}_Selenow,propo{e=0.450}_Selenow_relDiffDebye,strat{a=0.15}_Selenow,strat{a=0.15}_Selenow_relDiffDebye,strat{a=0.20}_Selenow,strat{a=0.20}_Selenow_relDiffDebye,strat{a=0.25}_Selenow,strat{a=0.25}_Selenow_relDiffDebye,strat{a=0.30}_Selenow,strat{a=0.30}_Selenow_relDiffDebye,strat{a=0.35}_Selenow,strat{a=0.35}_Selenow_relDiffDebye,strat{a=0.40}_Selenow,strat{a=0.40}_Selenow_relDiffDebye,strat{a=0.45}_Selenow,strat{a=0.45}_Selenow_relDiffDebye,strat{a=0.50}_Selenow,strat{a=0.50}_Selenow_relDiffDebye
0.2,1.387581,0.974371,29.77916244168809,0.963865,30.536307429980663,0.953729,31.26678730827245,0.945116,31.88750782837182,0.936838,32.484085613740746,0.928918,33.054863103487286,0.922366,33.527051754095794,0.916124,33.97689936659553,122.131696,8701.770563304053,117.841846,8392.610233204405,67.882757,4792.16535827458,193.316702,13831.921956267777,306.791681,22009.821408624073,254.692497,18255.144456431735,444.143206,31908.45255159879,194.156832,13892.468331578482
0.22,1.488168,1.024456,31.159922804414553,1.012696,31.950156165164138,1.001306,32.71552674160444,0.991587,33.36861160836679,0.982202,33.99925277253643,0.973176,34.605770316254606,0.965666,35.11041764101902,0.958465,35.594301181049445,163.015915,10854.133874670064,164.744959,10970.319950435704,37.371302,2411.2287053612226,703.338696,47162.049446030294,77.429583,5103.013571048429,67.980808,4468.086936421157,157.483878,10482.399164610448,1956.393743,131363.2315034324
0.24,1.384872,0.966417,30.21614994021109,0.956111,30.96033424027636,0.946174,31.67787347855976,0.937737,32.287099457567194,0.929634,32.872207684175876,0.92189,33.43139293739783,0.915491,33.89345730146901,0.909401,34.33320913412937,6.178599,346.14946363274004,0.358835,74.08894107181024,50.88932,3574.658741024441,230.640397,16554.27541317898,358.100441,25758.017275242764,178.387825,12781.1778272649,157.94846,11305.275000144418,227.973267,16361.685051037204
0.26,1.0515,0.788476,25.01417023300049,0.782624,25.570708511650032,0.777143,26.09196386115074,0.772637,26.520494531621498,0.768465,26.917261055634818,0.764652,27.279885877318122,0.761659,27.564526866381367,0.758977,27.819591060389925,60.169708,5622.273704232049,75.87919,7116.28055159296,58.68397,5480.976699952449,585.857985,55616.40370898715,240.358092,22758.591726105562,225.460222,21341.77099381835,262.137893,24829.89947693771,440.899167,41830.49614835948
0.28,0.690317,0.595792,13.692984527398277,0.594765,13.84175675812706,0.594107,13.937075285702063,0.593858,13.973145670757054,0.593943,13.960832487103747,0.594387,13.896514210138236,0.595083,13.795690965165269,0.596089,13.649960815103784,2.566797,271.8287395500908,96.741424,13914.05788934649,17.548731,2442.1264433586307,221.804275,32030.78556663098,301.157399,43525.957205168066,57.856025,8281.080720886202,301.332678,43551.34829361004,516.868182,74774.03352372897
0.3,0.451258,0.467049,3.499328543759889,0.469245,3.985968115800724,0.47181,4.554379091340213,0.474405,5.129438148464964,0.477334,5.778512513905568,0.480622,6.507142255649762,0.483783,7.20762845201637,0.487254,7.97681149143063,7.327784,1523.8568623714152,85.122116,18763.292395924283,207.674687,45921.27541229186,661.800129,146556.70835752494,81.978275,18066.608680621728,205.978493,45545.394209077735,1036.621158,229618.06771292695,452.230585,100115.52748095326
0.32,0.351503,0.412523,17.359738039220137,0.416084,18.372816163731176,0.420015,19.491156547739283,0.423815,20.57222840203355,0.427948,21.748036289875188,0.432441,23.026261511281557,0.436646,24.22255286583613,0.441161,25.50703692429368,5.374119,1428.8970506652859,72.374755,20490.081734722036,159.102854,45163.58352560291,311.226095,88441.51884905677,621.743801,176781.50627448413,1318.35637,374962.6225096229,143.933118,40847.905992267486,1418.432644,403433.58122121287
0.34,0.328205,0.4003,21.96645389314604,0.404167,23.144680915890973,0.408404,24.435642357672783,0.412474,25.675720967078497,0.416877,27.017260553617394,0.42164,28.468487683002998,0.426079,29.820996023826556,0.430828,31.2679575265459,208.32537,63374.16096646912,190.90499,58066.38686186986,107.269521,32583.694946755837,58.352144,17679.175819990556,116.813585,35491.65308267699,197.708472,60139.32359348578,172.052178,52322.16846178455,223.265632,67926.2738227632
0.36,0.317748,0.396809,24.881667233153333,0.400763,26.12604957387616,0.405088,27.487191107418468,0.409234,28.791998690786414,0.413715,30.20223573397788,0.418554,31.725140677518038,0.42306,33.14324559084558,0.427876,34.65891209386055,42.169356,13171.320669209565,26.923037,8373.078351397962,15.961396,4923.287636743584,57.377713,17957.615783576923,95.970805,30103.433223812583,303.751081,95494.96236010928,64.883499,20319.797764266026,156.305486,49091.6506162116
0.38,0.294551,0.387382,31.516104172112808,0.391573,32.938947754378695,0.396133,34.487066755841944,0.400488,35.96558830219554,0.405177,37.55750277541071,0.410225,39.271297670013,0.414911,40.862193643885085,0.419907,42.5583345498742,183.708459,62268.98160250686,106.020603,35893.97150238838,130.103228,44070.01741633876,489.693727,166150.91308466106,233.364851,79127.3158128813,528.667319,179382.43903432682,241.040837,81733.31137901417,76.886934,26003.097256502268
0.4,0.263723,0.373378,41.57961194131722,0.377919,43.301494370987754,0.38283,45.16367552318153,0.387494,46.932197798447625,0.392492,48.8273681097212,0.397849,50.85866610041598,0.402804,52.73753142501793,0.408069,54.73394432795018,79.42094,30015.287631340463,168.214129,63684.398402869694,99.440627,37606.46739192259,52.879859,19951.28828353993,43.612262,16437.14768905253,320.84161,121558.56220352414,233.511374,88444.182342837,191.959371,72688.25548018186
0.42,0.236911,0.360315,52.088759069861666,0.365184,54.143961234387596,0.370422,56.354918091604,0.375374,58.44515450949933,0.380661,60.67679423918687,0.386307,63.05996766718304,0.391512,65.25699524293933,0.397026,67.58445154509498,7.036531,2870.1157818758943,65.374572,27494.570112827176,159.542907,67242.97141120506,432.399717,182415.67761733307,118.120923,49758.77523627016,161.934154,68252.31542646817,608.110354,256583.0387782754,647.248457,273103.2100662274
0.44,0.218114,0.350538,60.71320502122744,0.355651,63.0573920060152,0.361134,65.57121505267888,0.366303,67.94107668466948,0.371806,70.46406924819132,0.377667,73.15119616347413,0.383059,75.6232979084332,0.388761,78.2375271646937,347.032843,159006.17521112814,116.130014,53142.80605554893,262.035084,120036.75600832592,438.068811,200743.967374859,230.171081,105427.88037448307,350.663695,160670.83314230174,167.747784,76808.3066653218,315.814052,144693.11369283954
0.46,0.204974,0.343434,67.5500307356055,0.348725,70.13133373013164,0.354386,72.89314742357567,0.359712,75.49152575448593,0.365371,78.25236371442233,0.37139,81.18883370573829,0.376918,83.88576112092265,0.382756,86.733927229795,3.191071,1456.8174500180512,171.106086,83376.97073775211,58.896912,28633.845268180357,248.118489,120948.76179417879,8.126581,3864.6886922243793,347.404039,169386.88077512273,190.235967,92709.80368241826,519.161827,253181.7952520808
0.48,0.195531,0.33846,73.09787194869354,0.343875,75.86725378584468,0.349661,78.8263753573602,0.355096,81.60598575161995,0.360866,84.55692447744859,0.366994,87.690954375521,0.372617,90.56671320660149,0.378551,93.6015261007206,46.276963,23567.327942883738,521.763855,266744.5694033172,42.467545,21619.085464708918,493.526904,252303.40610951712,470.291751,240420.3016401491,422.792689,216127.95822657275,388.339057,198507.41110105303,552.456806,282441.79951005214
0.5,0.190444,0.33608,76.47182373821175,0.341555,79.34668458969566,0.3474,82.41582827497847,0.352888,85.29751528008232,0.35871,88.3545819243452,0.364891,91.60015542626705,0.37056,94.57688349331038,0.376538,97.71586398101279,5.185486,2622.840310012392,171.275331,89834.7477473693,72.402204,37917.58207137006,417.497251,219123.10547982607,132.557919,69504.67066434227,616.053518,323382.7655373759,405.423651,212783.39406859758,912.693033,479144.8347020647
