q_inverse_angstroms,debye,propo{e=0.380}_TetToxHcGT1b,propo{e=0.380}_TetToxHcGT1b_relDiffDebye,propo{e=0.390}_TetToxHcGT1b,propo{e=0.390}_TetToxHcGT1b_relDiffDebye,propo{e=0.400}_TetToxHcGT1b,propo{e=0.400}_TetToxHcGT1b_relDiffDebye,propo{e=0.410}_TetToxHcGT1b,propo{e=0.410}_TetToxHcGT1b_relDiffDebye,propo{e=0.420}_TetToxHcGT1b,propo{e=0.420}_TetToxHcGT1b_relDiffDebye,propo{e=0.430}_TetToxHcGT1b,propo{e=0.430}_TetToxHcGT1b_relDiffDebye,propo{e=0.440}_TetToxHcGT1b,propo{e=0.440}_TetToxHcGT1b_relDiffDebye,propo{e=0.450}_TetToxHcGT1b,propo{e=0.450}_TetToxHcGT1b_relDiffDebye,strat{a=0.15}_TetToxHcGT1b,strat{a=0.15}_TetToxHcGT1b_relDiffDebye,strat{a=0.20}_TetToxHcGT1b,strat{a=0.20}_TetToxHcGT1b_relDiffDebye,strat{a=0.25}_TetToxHcGT1b,strat{a=0.25}_TetToxHcGT1b_relDiffDebye,strat{a=0.30}_TetToxHcGT1b,strat{a=0.30}_TetToxHcGT1b_relDiffDebye,strat{a=0.35}_TetToxHcGT1b,strat{a=0.35}_TetToxHcGT1b_relDiffDebye,strat{a=0.40}_TetToxHcGT1b,strat{a=0.40}_TetToxHcGT1b_relDiffDebye,strat{a=0.45}_TetToxHcGT1b,strat{a=0.45}_TetToxHcGT1b_relDiffDebye,strat{a=0.50}_TetToxHcGT1b,strat{a=0.50}_TetToxHcGT1b_relDiffDebye
0.2,0.872902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.299401,48.85989492520353,7.923026,807.6650070683766,4.40288,404.39568244774324,28.094745,3118.5451516894223,23.822652,2629.1324799347467,14.527,1564.2188928424955,40.444747,4533.366288540981,20.621263,2262.380083904035
0.22,0.549387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.158639,838.9809005309553,10.367909,1787.1777089738198,19.626014,3472.347725737959,29.368496,5245.6845538755015,13.130571,2290.0403540673515,16.161088,2841.6582481929863,23.202893,4123.415006179615,9.79017,1682.0170480917823
0.24,0.505098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.486576,1580.1840434925498,6.251889,1137.7576232731074,5.996915,1087.2775184221675,15.631598,2994.7653722643922,11.594179,2195.431579614253,10.075006,1894.6636098341307,44.075036,8626.036531524574,49.264914,9653.535749498116
0.26,0.482895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09189,80.97101854440407,7.049799,1359.9030845214797,9.70325,1909.3912755360898,9.399837,1846.5591898860002,27.157991,5523.995071392332,9.448912,1856.7218546474908,30.271591,6168.772921649635,11.723593,2327.77270421106
0.28,0.449552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.918199,1216.465948321885,4.236459,842.3735185251094,8.134992,1709.577534968146,25.807398,5640.692511656048,10.747196,2290.645798483824,15.819437,3418.9337384774176,20.709297,4506.652178168488,27.365962,5987.385219062533
0.3,0.414082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.285955,935.0498210499371,6.356551,1435.0947396892402,21.184196,5015.942252983708,8.202756,1880.9496669741743,15.568989,3659.8806516583672,28.548061,6794.301370259997,36.049565,8605.900039122685,38.370063,9166.295806144677
0.32,0.360183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.436852,1131.832707262697,8.940653,2382.25291032614,33.392668,9171.028338372438,11.641823,3132.196688905363,15.448487,4189.066113614469,14.777366,4002.7383302376857,9.908125,2650.858591327187,32.412811,8898.984127512958
0.34,0.284393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.589772,459.0053201028154,14.737342,5082.034016308418,26.298622,9147.281754473563,5.470334,1823.512182086057,5.848374,1956.4409109928868,37.031479,12921.23434824345,44.724422,15626.273853435208,22.141657,7685.584384988377
0.36,0.212417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544034,626.8881492535908,4.373311,1958.8328617765999,5.695799,2581.423332407481,9.139827,4202.775672380271,16.78715,7802.922082507522,33.387383,15617.848853905289,54.290466,25458.43741320139,26.070786,12173.399021735548
0.38,0.168878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.806553,1561.8819502836368,2.906379,1620.9932614076433,14.097747,8247.88841649001,9.626181,5600.079939364512,21.068305,12375.458615094922,6.010641,3459.161643316477,26.527567,15608.124800151589,35.839612,21122.191167588437
0.4,0.154444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.516001,4766.48947191215,15.833771,10152.111444925022,16.235806,10412.42262567662,13.019558,8329.953899147911,43.17302,27853.834399523454,17.902976,11491.888321980781,5.931379,3740.472274740359,10.687105,6819.728186268162
0.42,0.153911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.790984,1713.3752623269293,3.968663,2478.5440936645205,22.577234,14569.01910844579,12.585349,8077.030231757314,28.459317,18390.76219373534,18.183999,11714.619487885857,18.181871,11713.236870659019,24.541281,15845.111785382463
0.44,0.154043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17176,4555.687048421544,6.029767,3814.340151775802,15.494533,9958.5765013665,5.622586,3550.010711294898,27.113158,17501.03217932655,29.594113,19111.592217757378,25.957482,16750.802697947973,13.462344,8639.341612406924
0.46,0.150789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.04661,11204.942668231768,4.412666,2826.384550597192,4.430123,2837.961655027887,6.636909,4301.454350118377,23.531091,15505.310069036866,29.405614,19401.166530715105,22.498204,14820.321774134718,30.130759,19882.06699427677
0.48,0.145682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.208884,6221.222937631278,9.261642,6257.437432215373,12.165367,8250.63151247237,13.30141,9030.441646874699,4.269719,2830.848697848739,60.497401,41427.02530168449,38.961244,26644.03426641589,23.4278,15981.465108935901
0.5,0.140295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.117211,4973.032538579421,4.759927,3292.7987455005523,11.637022,8194.68049467194,11.599327,8167.8121101963725,14.316398,10104.496240065575,18.06692,12777.807477101822,13.797959,9734.961331480095,30.277575,21481.364268149257
