q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{s=0.15}_AntiterminatorHairpin,strat{s=0.15}_AntiterminatorHairpin_relDiffDebye,strat{s=0.20}_AntiterminatorHairpin,strat{s=0.20}_AntiterminatorHairpin_relDiffDebye,strat{s=0.25}_AntiterminatorHairpin,strat{s=0.25}_AntiterminatorHairpin_relDiffDebye,strat{s=0.30}_AntiterminatorHairpin,strat{s=0.30}_AntiterminatorHairpin_relDiffDebye,strat{s=0.35}_AntiterminatorHairpin,strat{s=0.35}_AntiterminatorHairpin_relDiffDebye,strat{s=0.40}_AntiterminatorHairpin,strat{s=0.40}_AntiterminatorHairpin_relDiffDebye,strat{s=0.45}_AntiterminatorHairpin,strat{s=0.45}_AntiterminatorHairpin_relDiffDebye,strat{s=0.50}_AntiterminatorHairpin,strat{s=0.50}_AntiterminatorHairpin_relDiffDebye
0.2,10.865414,6.683963,38.484046719250635,6.525905,39.93873588249836,6.382696,41.256762052508996,6.23998,42.57025088965777,6.11199,43.748208765906206,5.998608,44.79172169601637,5.871522,45.961359594765554,5.759003,46.99692989148871,0.440314,95.94756352588128,0.417579,96.15680543787839,0.400937,96.30997033338996,0.419465,96.13944760871513,0.42618,96.07764600594142,0.409688,96.22943037421308,0.411136,96.21610368459038,0.424706,96.09121198695235
0.22,8.43004,5.27989,37.36815009181451,5.159139,38.80053949921946,5.049845,40.09702207818705,4.941044,41.38765652357522,4.843577,42.54384320833591,4.757327,43.566970026239495,4.660764,44.71243315571456,4.575376,45.72533463660908,0.348103,95.87068388762093,0.331477,96.067907151093,0.311032,96.31043269071084,0.333033,96.04944935018102,0.338294,95.98704157987389,0.321282,96.18884370655418,0.321641,96.18458512652373,0.32849,96.10333996042722
0.24,6.607146,4.22626,36.03501421037162,4.133504,37.438888137177535,4.04966,38.70787780382028,3.966309,39.969405852390736,3.891747,41.0979112615341,3.825857,42.09516484121888,3.752199,43.209988094708365,3.687171,44.19419519411256,0.278317,95.7876365983134,0.267762,95.94738787367496,0.245265,96.28788284684492,0.268877,95.93051220602663,0.271996,95.8833057419951,0.256056,96.12455968129053,0.255813,96.1282375173789,0.253675,96.16059642090549
0.26,5.206786,3.411359,34.48244271994278,3.340255,35.848045224059526,3.276094,37.08030251291296,3.212426,38.30309138881452,3.155579,39.39487814555851,3.105437,40.35789064501596,3.049494,41.432315443730545,3.000213,42.378791830507346,0.224136,95.69530992823596,0.218554,95.80251617792626,0.196723,96.22179594091249,0.218011,95.81294487616738,0.219327,95.78767016735468,0.20703,96.02384273138938,0.205762,96.04819556632441,0.195867,96.23823602506421
0.28,4.100459,2.76037,32.68143883404272,2.706563,33.99365778318963,2.658127,35.17489139630466,2.610183,36.34412635268392,2.567488,37.38535124970156,2.529925,38.301419426459326,2.488135,39.320573623587016,2.451433,40.215644151057226,0.181336,95.57766581741215,0.179024,95.63404974906467,0.159527,96.10953310348914,0.175207,95.72713688882148,0.175359,95.72342998674051,0.168266,95.89641062134751,0.165412,95.96601258542032,0.15121,96.31236405485338
0.3,3.24239,2.24773,30.67675387599888,2.207544,31.916148273341577,2.17149,33.02810581083707,2.135929,34.124858514860954,2.1043790000000002,35.09790617414931,2.076722,35.95088807947223,2.046076,36.89605507048813,2.01928,37.722482489768346,0.149515,95.38874102128368,0.147727,95.44388552888455,0.130472,95.97605470039076,0.139696,95.69157319138044,0.139148,95.70847430444826,0.13714,95.77040393043403,0.132339,95.91847371846076,0.117022,96.39087216528549
0.32,2.609256,1.861777,28.64720824633535,1.831846,29.79431684740784,1.805115,30.818785124955156,1.778876,31.82439745276048,1.755716,32.71200679427392,1.735517,33.48613551142547,1.713261,34.33909896154306,1.693924,35.08019144154502,0.128266,95.08419258210003,0.12356,95.26455050788424,0.107947,95.86292031138379,0.111825,95.71429556931172,0.110852,95.7515858926836,0.112864,95.67447578926713,0.105975,95.93849741075617,0.091374,96.49808221194087
0.34,2.157975,1.579856,26.789884034801148,1.557415,27.829794135705928,1.537493,28.75297443204856,1.518065,29.653262896928833,1.501033,30.44252134524264,1.486282,31.12607884706727,1.470155,31.873399830859945,1.456265,32.517058816714744,0.114509,94.69368273497145,0.10434,95.16491154902165,0.090758,95.79429789501731,0.090713,95.79638318330842,0.089553,95.85013728147916,0.094422,95.62450908838146,0.085576,96.03443042667314,0.072748,96.62887660885785
0.36,1.838042,1.374815,25.2021988616147,1.357822,26.12671527636473,1.342853,26.941114512073167,1.328378,27.728637321671645,1.315803,28.41278926161643,1.305014,28.999772584086763,1.293344,29.63468734664387,1.283417,30.174772937723944,0.103898,94.34735441301123,0.088254,95.19847751030716,0.07805,95.75363348606834,0.074767,95.93224746768571,0.073551,95.99840482426409,0.080218,95.6356818832214,0.069968,96.19334052214258,0.0599,96.74109731986537
0.38,1.615472,1.228237,23.970393792031057,1.215139,24.781178503867604,1.20371,25.488649756851245,1.192775,26.165541711648366,1.183387,26.746672180019214,1.17543,27.23922172591045,1.166947,27.764331415214876,1.159852,28.20352194281299,0.09378,94.19488545762476,0.075269,95.34074251983321,0.069401,95.70398001327166,0.06296,96.10268701654996,0.061494,96.19343448849624,0.068945,95.73220705775154,0.058218,96.39622351857537,0.051537,96.80978686105361
0.4,1.469467,1.128482,23.20467217024949,1.118034,23.91567826973999,1.109015,24.529438224880177,1.100489,25.109648600478952,1.09327,25.60091516175594,1.087241,26.011199979312238,1.080927,26.44087958423021,1.075759,26.7925717283886,0.084202,94.26989513884966,0.066264,95.4906098605821,0.064225,95.62936765507494,0.054854,96.26708187390393,0.052659,96.41645576253158,0.060153,95.90647493274773,0.049775,96.61271740025465,0.046081,96.86410106521616
0.42,1.374749,1.061163,22.810418483665014,1.052504,23.440278916369454,1.045111,23.978049811274644,1.038211,24.479959614445985,1.032456,24.898581486511354,1.027727,25.242571553061683,1.022876,25.5954359668565,1.01901,25.87665093773482,0.07645,94.4389848619639,0.061087,95.55649794980756,0.061141,95.55256996004361,0.049766,96.3799937297645,0.046534,96.61509119119198,0.05391,96.07855688565695,0.044045,96.79614242308959,0.042041,96.94191448766284
0.44,1.300056,1.008886,22.396727525583522,1.001616,22.95593420591113,0.995486,23.427452355898524,0.989849,23.86104906250193,0.98523,24.216341449906775,0.981512,24.50232913043746,0.977797,24.788086051677777,0.974941,25.007768896109102,0.071172,94.52546659528512,0.058042,95.53542308946692,0.05833,95.5132701975915,0.046525,96.42130800519362,0.042572,96.72537183013654,0.050107,96.14578141249301,0.040195,96.90821010787228,0.038704,97.02289747518567
0.46,1.223708,0.960019,21.54835957597728,0.954047,22.036384496955158,0.949097,22.440892761998782,0.944641,22.805031919379466,0.941084,23.095705838320903,0.93831,23.322393904428186,0.935658,23.539112271881855,0.933746,23.695358696682543,0.06782,94.45782817469527,0.055242,95.48568776211319,0.05467,95.5324309394071,0.044079,96.39791518891762,0.040252,96.71065319504326,0.048096,96.06965060292161,0.037451,96.93954766986896,0.036254,97.03736512305224
0.48,1.142358,0.912905,20.085910021201762,0.908185,20.49909047776616,0.904373,20.832786219381315,0.901054,21.123325612461237,0.898522,21.34497241670299,0.896659,21.508056143520683,0.89503,21.650655923974796,0.894029,21.738281694530087,0.065313,94.28261543229006,0.052047,95.44389762228653,0.050434,95.58509679102347,0.041988,96.32444470122327,0.039066,96.58023141607096,0.046851,95.89874627743667,0.035393,96.90175934339322,0.035047,96.93204757177696
0.5,1.061438,0.869858,18.049099429264835,0.866281,18.38609508986866,0.863509,18.64725023976908,0.861231,18.861864753287534,0.859634,19.01232102110534,0.858602,19.109547613708962,0.85791,19.17474218936953,0.85774,19.190758197841053,0.062881,94.07586689001148,0.048982,95.38531690028056,0.04683,95.5880607251672,0.04023,96.20985870112055,0.038377,96.38443319346018,0.04542,95.7208993836663,0.033869,96.80914005339926,0.034838,96.71784880511156
