q_inverse_angstroms,debye,propo{e=0.380}_TetToxHcGT1b,propo{e=0.380}_TetToxHcGT1b_relDiffDebye,propo{e=0.390}_TetToxHcGT1b,propo{e=0.390}_TetToxHcGT1b_relDiffDebye,propo{e=0.400}_TetToxHcGT1b,propo{e=0.400}_TetToxHcGT1b_relDiffDebye,propo{e=0.410}_TetToxHcGT1b,propo{e=0.410}_TetToxHcGT1b_relDiffDebye,propo{e=0.420}_TetToxHcGT1b,propo{e=0.420}_TetToxHcGT1b_relDiffDebye,propo{e=0.430}_TetToxHcGT1b,propo{e=0.430}_TetToxHcGT1b_relDiffDebye,propo{e=0.440}_TetToxHcGT1b,propo{e=0.440}_TetToxHcGT1b_relDiffDebye,propo{e=0.450}_TetToxHcGT1b,propo{e=0.450}_TetToxHcGT1b_relDiffDebye,strat{a=0.15}_TetToxHcGT1b,strat{a=0.15}_TetToxHcGT1b_relDiffDebye,strat{a=0.20}_TetToxHcGT1b,strat{a=0.20}_TetToxHcGT1b_relDiffDebye,strat{a=0.25}_TetToxHcGT1b,strat{a=0.25}_TetToxHcGT1b_relDiffDebye,strat{a=0.30}_TetToxHcGT1b,strat{a=0.30}_TetToxHcGT1b_relDiffDebye,strat{a=0.35}_TetToxHcGT1b,strat{a=0.35}_TetToxHcGT1b_relDiffDebye,strat{a=0.40}_TetToxHcGT1b,strat{a=0.40}_TetToxHcGT1b_relDiffDebye,strat{a=0.45}_TetToxHcGT1b,strat{a=0.45}_TetToxHcGT1b_relDiffDebye,strat{a=0.50}_TetToxHcGT1b,strat{a=0.50}_TetToxHcGT1b_relDiffDebye
0.2,0.872902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.891697,231.27395744310363,12.968941,1385.7270346499379,46.027429,5172.920556946828,38.158193,4271.417753653904,7.144444,718.4703437499285,24.036835,2653.6693695283093,32.457666,3618.363115217975,35.036621,3913.8092248614385
0.22,0.549387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.027811,1179.209555377175,3.093839,463.14383121551845,9.524262,1633.616194049004,11.652484,2020.9974025595802,42.877128,7704.539969092825,32.418274,5800.808355494397,30.673359,5483.197090575496,49.575398,8923.766124789994
0.24,0.505098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.291645,3521.4051530594056,12.075986,2290.8203952500303,11.872787,2250.590776443383,9.340221,1749.1898601855478,29.506717,5741.7806049519095,21.498495,4156.301747383675,39.651291,7750.21738355725,22.582612,4370.936729109994
0.26,0.482895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.139415,1792.629867776639,20.198583,4082.8105488770852,11.969664,2378.730158730159,29.084512,5922.947431636277,23.082291,4679.981362407978,26.148474,5314.939893765725,36.449882,7448.200333405814,36.456182,7449.5049648474305
0.28,0.449552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.614242,259.07792646901805,17.575258,3809.5050183293592,5.697616,1167.39865466064,15.008127,3238.462958678862,35.062749,7699.486822436559,13.23683,2844.449140477631,12.629636,2709.3826743068653,122.332551,27112.102493148734
0.3,0.414082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.001047,1832.2373346342029,6.059852,1363.4425065566725,5.859563,1315.0731014629953,7.690673,1757.2826155205973,30.808543,7340.20338966678,23.746811,5634.808805985288,22.803206,5406.930028351872,34.601932,8256.2994769152
0.32,0.360183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.591191,4228.685973519017,16.658512,4525.013395968162,5.257657,1359.7182543318258,4.431451,1130.333191738644,30.121979,8262.965214904647,34.402213,9451.31502597291,23.987813,6559.895941785149,52.629141,14511.778179425459
0.34,0.284393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.422204,5322.849366897216,8.001131,2713.406448119328,18.92539,6554.660979700626,26.997727,9393.105315531677,26.229784,9123.076517354506,54.766238,19157.238398976064,45.958493,16060.205419964623,32.667765,11386.838635268801
0.36,0.212417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.975115,4125.233856047304,4.875546,2195.2710941214686,18.527277,8622.125347782901,18.764608,8733.854164214728,17.379575,8081.819251754804,40.322559,18882.736315831593,33.085057,15475.522203966724,46.939559,21997.83538982285
0.38,0.168878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.587531,2616.476391241014,18.402171,10796.724854628785,12.611436,7367.779106810834,14.196406,8306.308696218572,48.773803,28781.087530643425,44.453455,26222.821800352915,56.862015,33570.469214462515,21.001515,12335.909354682079
0.4,0.154444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.702227,1649.6484162544355,10.010875,6381.880163683924,10.218791,6516.502421589702,26.474626,17041.893501851802,16.182119,10377.661158737146,64.061103,41378.53137706871,108.685574,70272.15689829324,43.113517,27815.307166351562
0.42,0.153911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.227582,9793.758080968872,16.98097,10932.980098888318,31.511547,20373.87581134552,6.263088,3969.291993424772,35.255556,22806.45632865747,42.477306,27498.61608332088,35.900758,23225.660933916355,72.553516,47039.91592543744
0.44,0.154043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.836367,10180.484669864907,22.935004,14788.702505144664,5.657542,3572.703076413729,27.844372,17975.713924034197,19.383325,12483.061223164957,19.800739,12754.033613990898,25.581713,16506.864966275647,51.458162,33305.06352122459
0.46,0.150789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.761216,7699.78380385837,5.151744,3316.5250780892507,25.595255,16874.21894169999,27.595373,18200.65389385167,93.985908,62229.41925472017,41.556202999999996,27459.174077684707,21.552055,14192.856242829384,63.11018,41753.304949300014
0.48,0.145682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.299296,6969.710739830589,15.816489,10756.858774591232,13.154122,8929.33924575445,19.608368,13359.705385703106,54.077859,37020.48091047624,30.470855,20816.005409041612,56.428775,38634.212188190715,68.430153,46872.277288889505
0.5,0.140295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076295,45.61816173063901,5.192731,3601.2944153391068,39.456457,28023.922449125057,18.125208,12819.354217898,20.451606,14477.572971239179,25.178618,17846.910438718416,48.583002,34529.17566556185,71.454537,50831.634769592645
