q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0.2,16.593902,16.132347,2.781473579872899,15.752313,5.0716763302567465,15.37296,7.357775163430512,15.036374,9.386146790549924,14.700413,11.410751973827498,14.365125,13.431301450376163,14.07234,15.195714666749263,13.780148,16.956554281205225,171.123162,931.2412475378005,1.832586,88.95626839305186,48.851731,194.39568222109546,587.417805,3439.961878767273,50.509923,204.3884614962774,48.456454,192.0136204251417,773.51675,4561.451839356409,326.972029,1870.4348561296792
0.22,11.691267,11.454958,2.0212437197781927,11.192512,4.266047469448771,10.930747,6.505026358563187,10.698684,8.489952372142383,10.467246,10.469532515167094,10.23648,12.443364778171603,10.035152,14.165402261363116,9.834418,15.882359029179646,0.62354,94.66661739912364,227.618385,1846.9094752519122,155.294353,1228.2936143704526,330.648327,2728.1650483219655,286.763471,2352.800633156355,291.261804,2391.276642642752,382.805921,3174.2894418543347,305.027686,2509.021639827403
0.24,8.023579,7.953997,0.867218980457469,7.779563,3.041236336054026,7.605812,5.206741280917152,7.451982,7.123965502178015,7.298778,9.033387718872081,7.146246,10.93443462075964,7.013373,12.590466174758175,6.881093,14.239107011970592,0.458741,94.28258885467446,1.135588,85.84686459745706,42.335448,427.63795308801724,692.492947,8530.723857769704,2659.5059,33046.12967604606,181.855084,2166.5083000989957,49.713054,519.5870197077887,5.821857,27.440647122686773
0.26,5.303166,5.355921,0.994783116349749,5.246803,1.062817946864197,5.138366,3.107577624385124,5.042594,4.913517698672827,4.947447,6.707672360246685,4.852973,8.48913648941028,4.7709,10.036759173670971,4.689421,11.57318100168842,0.311726,94.1218886981852,168.413407,3075.7144128620525,1.034797,80.48718444793167,175.005128,3200.0122568292227,175.413844,3207.719275617622,159.357927,2904.958302266985,176.797729,3233.814725015208,159.785502,2913.020938812777
0.28,3.416406,3.550581,3.9273728005395254,3.486848,2.0618743790989815,3.423796,0.21630918573495092,3.368367,1.406126789380411,3.313564,3.0102394153388055,3.259432,4.594711518478775,3.212659,5.963781822183894,3.16648,7.315465433557952,165.567747,4746.255011845782,71.240366,1985.2429717076952,75.381389,2106.4528923084667,1.141726,66.5810796491986,1.015366,70.27970329053397,149.556405,4277.594612584103,2.332552,31.724976481132504,1.669285,51.139150323468584
0.3,2.276693,2.454317,7.801842409143448,2.418144,6.213002807141763,2.382652,4.65407501143107,2.351721,3.2954816481624927,2.321414,1.964296459821329,2.29178,0.662671690913105,2.266443,0.45021441186842714,2.241699,1.5370539637974796,0.323761,85.77932993161572,0.354512,84.42864277265313,38.674731,1598.724026471729,0.696463,69.40900683579208,39.685553,1643.1227222994053,148.285033,6413.176480096351,202.177944,8780.334063485943,1.686061,25.94254034250555
0.32,1.739241,1.930235,10.981456853880507,1.907237,9.65915591916244,1.88492,8.376009995164551,1.8657,7.27093025060931,1.847105,6.201785721472755,1.829182,5.171278735954364,1.814092,4.303658894885758,1.799596,3.470191882551063,0.132264,92.39530346858199,202.184182,11524.851415071287,0.39106,77.51547945339375,36.702385,2010.252978166913,1.091205,37.25970121449529,247.609275,14136.628218860986,657.517921,37704.87701244393,69.930352,3920.739621478564
0.34,1.598627,1.785348,11.68008547334681,1.765993,10.469359018707923,1.747319,9.301231619383387,1.731337,8.301498723592175,1.715979,7.340799323419403,1.701294,6.422198549129976,1.689037,5.6554781071506905,1.677373,4.925851996744705,38.132025,2285.2984467295996,0.344231,78.46708456694401,36.911771,2208.9670698668297,212.792318,13210.942327384686,173.96225,10781.97872299167,38.519859,2309.558890222672,74.182217,4540.370580504396,155.371783,9619.076620124644
0.36,1.640707,1.81841,10.830879614702697,1.798224,9.600556345526662,1.778718,8.411678623910309,1.761997,7.392544799284706,1.745901,6.411504308813214,1.730477,5.471421771224243,1.717574,4.684992506279306,1.705263,3.93464524744516,165.437886,9983.329077038132,75.618513,4508.89805431439,213.940879,12939.554228756262,725.836698,44139.26380517667,150.231544,9056.51264972966,0.968822,40.950943709023,183.184473,11064.971746935926,309.135985,18741.63260106771
0.38,1.701566,1.874533,10.16516550048603,1.852935,8.895864162777118,1.832019,7.666643550705654,1.814044,6.610263721771596,1.796693,5.5905559937140366,1.780015,4.61040006676203,1.766015,3.7876285727382886,1.752607,2.9996485590332735,0.232173,86.35533385128757,0.45257,73.40273606783398,0.596431,64.9481125034233,167.550755,9746.856072582552,0.927294,45.503495015767825,171.351349,9970.214672836668,77.034729,4427.284219360284,1.68871,0.7555393090835136
0.4,1.697664,1.873353,10.348867620447862,1.851785,9.078415988087157,1.830899,7.848137205006409,1.81295,6.790860853502225,1.795626,5.77039979642614,1.778974,4.7895225439191735,1.764996,3.9661558470934146,1.751612,3.1777784060921292,0.236045,86.09589412274748,0.445211,73.77508152378797,36.302051,2038.3531134547234,37.063843,2083.226068291487,38.714322,2180.446660823343,188.745205,11017.936470349845,1.700757,0.18219152906582295,457.967824,26876.352446656114
0.42,1.617898,1.802051,11.382237940834342,1.782275,10.159911193412686,1.763181,8.979737906839619,1.746826,7.968858358190685,1.731095,6.996547371960407,1.716037,6.065833569236131,1.703453,5.288034227126805,1.691463,4.546949189627521,193.452991,11857.057305219489,0.440957,72.74506798327212,194.602944,11928.134282878154,37.93091,2244.4562018124752,147.423228,9012.022389544953,37.605892,2224.3672963314125,336.344631,20688.98861362088,197.376312,12099.55225854782
0.44,1.491318,1.68583,13.042959315182948,1.668976,11.91281805758397,1.652804,10.828408159762038,1.639045,9.905801445432843,1.625912,9.025171023215712,1.613451,8.189601412978321,1.60314,7.498199579164208,1.593422,6.846561229731014,0.196474,86.82547920698335,36.164088,2324.97495503977,36.07773,2319.1842383716958,334.735171,22345.593159876033,194.782084,12961.069738312017,188.969367,12571.299280233996,38.617144,2489.4640847894284,194.873736,12967.215442983994
0.46,1.352736,1.55629,15.047577650036667,1.542693,14.04242956497056,1.529777,13.087623897050127,1.518914,12.284584723109324,1.508675,11.52767428382183,1.499108,10.820440943391777,1.49133,10.245458093818756,1.484145,9.714312327017254,35.812984,2547.4481347432165,34.601287,2457.874337638682,37.205674,2650.4017043976064,165.58771,12140.947975066829,37.425963,2666.6864044425524,165.086657,12103.90800570104,687.552874,50726.83346935396,37.613654,2680.561321647387
0.48,1.22244,1.432585,17.19061876247505,1.422098,16.33274434737084,1.412292,15.530578187886535,1.404193,14.86805078367855,1.396719,14.256650633159914,1.389916,13.700140702202148,1.384557,13.261755178168261,1.379791,12.871879192434804,0.206756,83.08661365793004,246.280477,20046.631082098098,0.44117,63.910703183796336,656.955919,53641.36309348517,719.772553,58779.99026537089,325.344464,26514.35031576192,214.805345,17471.851788226824,335.450199,27341.035879061546
0.5,1.103647,1.318703,19.485940703866355,1.311079,18.795140112735325,1.304136,18.166044034007243,1.298581,17.662712805815623,1.293652,17.216102612520125,1.289395,16.830381453490112,1.286262,16.54650445296367,1.283722,16.316358400829248,36.873804,3241.0867786529566,144.39396,12983.34639608498,35.957698,3158.0796214731704,163.636847,14726.919023927034,37.018965,3254.2396255324393,165.501682,14895.889265317623,166.545676,14990.484185613695,68.462795,6103.3236170623395
