q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.2,2.492155,0.687971,72.39453404784211,0.676842,72.84109535723098,0.665878,73.28103589062478,0.65622,73.668571978869693,0.646716,74.04992867618587,0.637923,74.40275584785056,0.629822,74.72781588625107,0.622395,75.02583105785956,30.380367,1119.0400276066296,4.73502,89.99701061932342,120.677218,4742.283806585064,271.47823,10793.312414356249,44.50958,1685.9876291803682,269.257644,10704.209368999922,69.573303,2691.692450910959,90.448488,3529.328352369736
0.22,1.528376,0.474193,68.97406135662952,0.468444,69.35021225143551,0.46286,69.71556737347355,0.458016,70.03250509037044,0.453326,70.3393667526839,0.449062,70.61835569257826,0.445209,70.87045334394155,0.441746,71.09703371421692,2.391499,56.47321078059326,132.348561,8559.42418619502,5.919145,287.2832993975305,32.248117,2009.9596565243107,117.342966,7577.62422335865,182.382553,11833.094539563563,131.711101,8517.71586311222,301.569971,19631.39927609437
0.24,0.864355,0.324908,62.410352227961894,0.322915,62.6409287850478,0.321089,62.852184576938875,0.319606,63.02375759959739,0.318277,63.17751386872293,0.317177,63.3047763939585,0.316289,63.40751195978503,0.315594,63.48791873709298,28.23252,3166.310717240023,110.13062,12641.364369963729,3.519626,307.19681149527685,32.89777,3706.048440744833,6.638585,668.0391737191317,254.244883,29314.405308004236,14.843024,1617.237014883931,430.714716,49730.765831168916
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,28.932138,6502.07426271256,60.150361,13625.814188048229,241.150413,54928.526931186505,118.064046,26841.237438045948,58.59576,13271.067115747965,114.245516,25969.880518816688,257.653139,58694.31232143999,36.485633,8225.719260293728
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,29.573296,14277.605133939423,120.320124,58395.85492731781,26.93667,12995.760610627642,126.881325,61585.70421508094,28.709722,13857.762652535368,3.855415,1774.3813505761093,5.244141,2449.5361952452718,32.490207,15695.715396956584
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,1.119779,998.6842621664051,28.386728,27751.97017268446,2.113241,1973.4311224489797,31.91112,31209.968602825746,34.161221,33417.68151491366,35.382968,34616.41287284144,31.586601,30891.56299058085,78.506647,76927.7148744113
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,29.948316,44614.996416626855,1.054664,1474.6894409937888,28.252263,42082.66692546584,2.578887,3750.4643454371717,31.079259,46303.57590778787,29.802982,44398.00226946966,346.312359,516969.33677735314,59.049281,88064.83665790732
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,0.915743,1190.6696170596608,0.975219,1274.4964834886048,114.259591,160940.14178799454,57.186669,80500.229736015,29.554154,41554.31635917746,31.362469,44102.99784358219,3.322336,4582.578117292215,380.560182,536270.4274781188
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,148.777126,148720.28388232586,0.473121,373.25824489101836,29.92886,29837.541887147272,0.708737,608.942593352072,62.29414,62212.210541056906,62.441594,62359.707315121384,60.322765,60240.263676466166,32.319857,32229.232477418453
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,62.836011,45548.12317929867,28.748552,20784.79873304614,1.007461,631.8845212236565,1.795616,1204.4510471983901,2.606872,1793.7996265973136,30.995453,22417.09225371042,65.665782,47603.850987628306,333.74962,242357.20761625248
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,29.199186,17102.807906442395,1.714093,909.8642000765901,66.452475,39050.72024037471,116.752454,68685.13800924971,1.656856,876.1428108522109,278.52972,163996.8097328188,138.420232,81450.78917135535,34.606416,20288.49736353728
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,29.534863,15247.170879991685,30.246896,15617.16386500039,54.216785,28072.612954350592,0.849493,341.4211852737146,29.94163,15458.538803294448,141.230046,73287.22544103509,39.972264,20670.746966665803,473.337491,245859.8799657045
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,31.478166,15163.621199631478,1.823454,784.1846482083112,3.786017,1735.8226252242641,424.422326,205700.47810696796,4.566952,2114.4944964360184,70.404088,34038.62580613878,39.328195,18970.064975997677,2.805412,1260.3316685254326
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,119.822061,57469.948542518476,32.367276,15451.246558690838,32.709814,15615.823055450122,31.550909,15059.013227119198,31.468413,15019.37703295489,309.741132,148718.84756381737,122.470069,58742.21579470818,4.154441,1896.0510827211447
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,0.745559,279.9839965750632,30.316592,15351.251732854931,119.932145,61025.00254831608,147.650077,75151.81287205414,194.700475,99131.66996248878,5.873909,2893.7153429014106,829.640219,422737.100933703,124.679047,63444.323880779586
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,32.032154,18149.132042363854,153.07862,87110.86784369357,31.784661,18008.13208224376,1.14373,551.597759888792,148.662386,84594.88226882475,35.566177,20162.51061090317,37.255944,21125.19270539575,82.485185,46892.87573991466
