q_inverse_angstroms,debye,propo{e=0.380}_BacteriorhodopsinArEnv,propo{e=0.380}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.390}_BacteriorhodopsinArEnv,propo{e=0.390}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.400}_BacteriorhodopsinArEnv,propo{e=0.400}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.410}_BacteriorhodopsinArEnv,propo{e=0.410}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.420}_BacteriorhodopsinArEnv,propo{e=0.420}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.430}_BacteriorhodopsinArEnv,propo{e=0.430}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.440}_BacteriorhodopsinArEnv,propo{e=0.440}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.450}_BacteriorhodopsinArEnv,propo{e=0.450}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.15}_BacteriorhodopsinArEnv,strat{a=0.15}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.20}_BacteriorhodopsinArEnv,strat{a=0.20}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.25}_BacteriorhodopsinArEnv,strat{a=0.25}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.30}_BacteriorhodopsinArEnv,strat{a=0.30}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.35}_BacteriorhodopsinArEnv,strat{a=0.35}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.40}_BacteriorhodopsinArEnv,strat{a=0.40}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.45}_BacteriorhodopsinArEnv,strat{a=0.45}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.50}_BacteriorhodopsinArEnv,strat{a=0.50}_BacteriorhodopsinArEnv_relDiffDebye
0.2,3.279961,2.009371,38.73796060379987,1.974261,39.80840016085557,1.943941,40.73280139611416,1.914027,41.644824435412495,1.884548,42.54358512189627,1.857594,43.36536318572081,1.833098,44.112201334101236,1.808999,44.846935680027904,8.934695,172.40247673676606,10.373973,216.28342532121567,7.445468,126.99867467936356,6.031079,83.87654609307855,5.899155,79.85442509834722,6.456832,96.85697482378602,12.55534,282.789307555791,17.587235,436.2025646036645
0.22,2.027486,1.362311,32.807871423033255,1.344173,33.70247686050607,1.328704,34.46544143831326,1.31364,35.208430539101144,1.299011,35.929964497905296,1.285847,36.579241484281525,1.274081,37.159566083316975,1.26271,37.72040842698791,9.44985,366.08706545939157,10.849654,435.1284299866928,6.888773,239.7692018588537,5.884692,190.2457526217197,5.998757,195.87168542717436,4.809676,137.22363557627523,10.283239,407.1916156264457,15.930877,685.7453516325144
0.24,1.297135,0.973148,24.97712265878262,0.965217,25.588547067190383,0.95868,26.092503864285522,0.952548,26.565238005296287,0.946851,27.004436700883094,0.94198,27.379956596653386,0.937869,27.69688582915425,0.934155,27.98320914939463,9.751815,651.7964591195212,11.156196,760.0643726366185,6.688563,415.6412401176439,5.92224,356.5631179484017,6.898604,431.8339263068223,4.907649,278.34527632050634,9.90509,663.6128853203406,14.507667,1018.4392526606714
0.26,0.879642,0.742869,15.548711862325812,0.740979,15.763571998608523,0.739727,15.905902628569352,0.738879,16.002305483367106,0.738467,16.0491427194245,0.738504,16.044936462788268,0.738924,15.997189765836556,0.739739,15.904538437227872,9.583711,989.5012971186004,11.021106,1152.9081148921946,6.595499,649.7935523769897,5.820592,561.7001007227941,7.681977,773.3072090691439,5.950131,576.4264325714324,10.319007,1073.0916668371904,12.96113,1373.4551101470827
0.28,0.681558,0.629529,7.633833070699778,0.630611,7.4750791568729245,0.63196,7.277150293885485,0.633714,7.019798755204985,0.635904,6.698476138494446,0.638356,6.338712185903468,0.641005,5.950043870074146,0.64405,5.503273382456077,8.995228,1219.803743775291,10.529667,1444.9407093746972,6.525775,857.4790406685859,5.486411,704.9807940043254,7.974736,1070.0744470756708,7.268986,966.5249325809394,10.834068,1489.6032325935578,11.641354,1608.0503786911752
0.3,0.608019,0.586976,3.4609115833551125,0.589174,3.0994097223935437,0.5915,2.716855887727185,0.594231,2.2676922925105996,0.597397,1.7469848804067014,0.600756,1.1945350392010807,0.604242,0.6211976928352618,0.608124,0.017269197179696973,8.201523,1248.892551055148,9.947822,1536.10380596659,6.449699,960.7726074349652,4.991253,720.9041164832022,7.749714,1174.5841824021948,8.345499,1272.5720742279436,11.129667,1730.4801330221587,10.949084,1700.7799098383437
0.32,0.56771,0.567467,0.04280354406298871,0.570177,0.4345528526888722,0.572951,0.923182610840031,0.576129,1.4829754628243212,0.579743,2.119568089341382,0.583518,2.784520265628566,0.587388,3.466206337742857,0.591654,4.2176463335153445,7.453993,1212.9930774515155,9.550982,1582.3698719416602,6.360769,1020.4257455390957,4.519312,696.0599601909425,7.167897,1162.598333656268,8.923265,1471.799862605908,11.208233,1874.2884571348047,11.034125,1843.6199820330799
0.34,0.510772,0.542528,6.217255448615039,0.545892,6.875866335664453,0.549238,7.530953145434753,0.552989,8.265331693984782,0.557175,9.084875443446386,0.561481,9.927913041435318,0.565842,10.781718653332593,0.570598,11.712858183299014,6.946567,1260.013274024418,9.494217,1758.797467363129,6.276225,1128.7723289452044,4.279164,737.7835903299318,6.459179,1164.5914419741096,9.035894,1669.0660412082107,11.253319,2103.198100130782,11.776073,2205.543960906236
0.36,0.437082,0.50911,16.479287639390304,0.513351,17.449586118851833,0.517464,18.39059947561327,0.521981,19.424044000896856,0.526935,20.557469765398714,0.531953,21.705538091250606,0.536971,22.853606417102498,0.542385,24.092275591307803,6.764796,1447.7178195395827,9.757152,2132.3390119016567,6.229571,1325.2636804993112,4.390226,904.4398991493587,5.831492,1234.1871776920577,8.884986,1932.7961343638033,11.431977,2515.522258981152,12.889939,2849.089415716044
0.38,0.370309,0.477628,28.98093214045567,0.482694,30.34897882579144,0.48753,31.65491521945187,0.49277,33.06994969066374,0.498446,34.60272367131233,0.504135,36.13900823366431,0.509773,37.66152051394917,0.515806,39.290700469067716,6.877772,1757.306195636617,10.176885,2648.2143291143343,6.248737,1587.4385985757842,4.806059,1197.8509839080336,5.409934,1360.9242551490781,8.65424,2237.0320462100567,11.759214,3075.5139626636133,14.042965,3692.2289223324306
0.4,0.326879,0.456285,39.58834920566939,0.461911,41.30947537162071,0.467236,42.93851853438123,0.472966,44.69146075459116,0.479132,46.57778566380833,0.485276,48.45738025385541,0.491333,50.31035949082078,0.497786,52.28448447284777,7.167131,2092.5945074477104,10.544162,3125.707983688154,6.335518,1838.1844658115085,5.329322,1530.3653645538566,5.21602,1495.7036089806934,8.398184,2469.202671324864,12.103021,3602.599738741247,14.945121,4472.065198437343
0.42,0.303928,0.444304,46.18725487615488,0.450244,48.14166513121529,0.455845,49.98453581111317,0.46185,51.96033271037878,0.46829,54.079255613171554,0.47469,56.185017504145726,0.480983,58.25557368850518,0.487672,60.45642388986866,7.479751,2361.0272827775,10.706828,3422.817246189887,6.461399,2025.9637150904166,5.714912,1780.3506093548474,5.188659,1607.2000605406547,8.07173,2555.803348161407,12.30052,3947.1822273696403,15.414807,4971.861427706563
0.44,0.287263,0.435226,51.507851689914816,0.441404,53.6584941325545,0.447213,55.68068285856517,0.453426,57.843509258066646,0.460075,60.15811294876124,0.466668,62.45322230847692,0.47314,64.70620998875596,0.480007,67.09670232504709,7.684324,2575.0134893808113,10.625964,3599.0367711818094,6.581573,2191.1314718568,5.798566,1918.556514413621,5.231392,1721.1158415807115,7.647285,2562.119730003516,12.28016,4174.883991325023,15.417277,5266.955368425451
0.46,0.265139,0.423482,59.72075024798313,0.429968,62.16701428307416,0.436047,64.45977392990092,0.44253,66.90490648301454,0.449448,69.51410392284801,0.456292,72.09539147390612,0.462994,74.62312221136838,0.470092,77.30020856984449,7.712012,2808.667529107374,10.364703,3809.158215124897,6.657101,2410.7966010281393,5.573838,2002.232413941367,5.260797,1884.1656640479148,7.202963,2616.6742727399587,12.098761,4463.176673367554,15.060751,5580.322774092079
0.48,0.23523,0.40793,73.41750627045872,0.414824,76.34825489946012,0.421259,79.08387535603451,0.428099,81.99166772945628,0.435374,85.0843854950474,0.442549,88.13459167623179,0.449558,91.11422862730095,0.456962,94.26178633677677,7.569375,3117.861242188497,10.032096,4164.802958806275,6.671854,2736.3108447051823,5.177963,2101.234111295328,5.235713,2125.7845512902268,6.902747,2834.4671172894614,11.881087,4950.838328444502,14.542784,6082.3678952514565
0.5,0.202587,0.391021,93.01386564784514,0.398359,96.6360131696506,0.405182,100.0039489207106,0.41241,103.5717987827452,0.420073,107.35437120841911,0.427609,111.07425451781212,0.43495,114.69788288488402,0.442687,118.51698282713107,7.323557,3515.018239077532,9.724609,4700.213735333462,6.635413,3175.339977392429,4.805536,2272.08507949671,5.161046,2447.5701797252536,6.886444,3299.2526667555176,11.722525,5686.415219140419,14.065563,6842.974129633196
