q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0.2,16.593902,16.132347,2.781473579872899,15.752313,5.0716763302567465,15.37296,7.357775163430512,15.036374,9.386146790549924,14.700413,11.410751973827498,14.365125,13.431301450376163,14.07234,15.195714666749263,13.780148,16.956554281205225,0.756576,95.44063837426543,172.826014,941.5031618241446,44.981668,171.0734822948816,2.705401,83.69641450214664,246.130875,1383.2609894887894,252.412182,1421.114093598962,310.833925,1773.1816362420363,8.880145,46.485492080162935
0.22,11.691267,11.454958,2.0212437197781927,11.192512,4.266047469448771,10.930747,6.505026358563187,10.698684,8.489952372142383,10.467246,10.469532515167094,10.23648,12.443364778171603,10.035152,14.165402261363116,9.834418,15.882359029179646,0.549667,95.29848219187878,172.703107,1377.1975270088346,42.756669,265.71458850439393,1.964407,83.19765513866034,235.514819,1914.450777661651,241.321105,1964.1142230350226,288.507983,2367.7221296887674,6.235085,46.66886830999583
0.24,8.023579,7.953997,0.867218980457469,7.779563,3.041236336054026,7.605812,5.206741280917152,7.451982,7.123965502178015,7.298778,9.033387718872081,7.146246,10.93443462075964,7.013373,12.590466174758175,6.881093,14.239107011970592,0.400305,95.0108922713916,171.347854,2035.553896833321,41.139868,412.7371214267349,1.463952,81.75437669399155,218.136384,2618.691795768447,222.832009,2677.2146195606724,256.99435,3102.98896539811,4.28128,46.64126819216213
0.26,5.303166,5.355921,0.994783116349749,5.246803,1.062817946864197,5.138366,3.107577624385124,5.042594,4.913517698672827,4.947447,6.707672360246685,4.852973,8.48913648941028,4.7709,10.036759173670971,4.689421,11.57318100168842,0.29308,94.47348998692479,169.362199,3093.605461341395,40.004349,654.3484213015395,1.111867,79.03390163536272,202.559799,3719.6013287157143,205.855894,3781.75467258615,226.344822,4168.107428656768,2.836523,46.51264923632411
0.28,3.416406,3.550581,3.9273728005395254,3.486848,2.0618743790989815,3.423796,0.21630918573495092,3.368367,1.406126789380411,3.313564,3.0102394153388055,3.259432,4.594711518478775,3.212659,5.963781822183894,3.16648,7.315465433557952,0.220805,93.5369215485513,167.544595,4804.118392251975,39.239396,1048.5577533817702,0.863425,74.72709625261167,195.462429,5621.288072904684,197.470271,5680.058663987828,206.207693,5935.807600150568,1.823249,46.63254308767752
0.3,2.276693,2.454317,7.801842409143448,2.418144,6.213002807141763,2.382652,4.65407501143107,2.351721,3.2954816481624927,2.321414,1.964296459821329,2.29178,0.662671690913105,2.266443,0.45021441186842714,2.241699,1.5370539637974796,0.178041,92.17984155088104,166.41773800000001,7209.625759819177,38.717873,1600.6189679504437,0.698842,69.30451316888136,198.290185,8609.570636005821,199.388555,8657.8147339145,200.885873,8723.581967353526,1.20139,47.23091782686554
0.32,1.739241,1.930235,10.981456853880507,1.907237,9.65915591916244,1.88492,8.376009995164551,1.8657,7.27093025060931,1.847105,6.201785721472755,1.829182,5.171278735954364,1.814092,4.303658894885758,1.799596,3.470191882551063,0.157563,90.9407034447785,166.033758,9446.33417680471,38.310744,2102.727741583829,0.603578,65.29647127683857,207.165849,11811.279057933893,207.799758,11847.726508287235,207.956859,11856.759241531221,0.916371,47.31201713851041
0.34,1.598627,1.785348,11.68008547334681,1.765993,10.469359018707923,1.747319,9.301231619383387,1.731337,8.301498723592175,1.715979,7.340799323419403,1.701294,6.422198549129976,1.689037,5.6554781071506905,1.677373,4.925851996744705,0.150464,90.58792326164891,166.074307,10288.558869579958,37.925916,2272.405570530211,0.559022,65.0311173275567,215.631866,13388.566501128782,216.145856,13420.718466534094,220.501771,13693.196974653876,0.881126,44.88232714698301
0.36,1.640707,1.81841,10.830879614702697,1.798224,9.600556345526662,1.778718,8.411678623910309,1.761997,7.392544799284706,1.745901,6.411504308813214,1.730477,5.471421771224243,1.717574,4.684992506279306,1.705263,3.93464524744516,0.148429,90.95335120774153,166.116387,10024.683261545177,37.534641,2187.7113951485553,0.543247,66.88945680124483,218.413939,13212.184259590533,218.972807,13246.2468923458,231.215562,13992.434663836993,0.988728,39.737686253548006
0.38,1.701566,1.874533,10.16516550048603,1.852935,8.895864162777118,1.832019,7.666643550705654,1.814044,6.610263721771596,1.796693,5.5905559937140366,1.780015,4.61040006676203,1.766015,3.7876285727382886,1.752607,2.9996485590332735,0.145997,91.4198450133583,165.884688,9648.942327244433,37.162844,2084.0377628608,0.536681,68.45958370113178,214.089552,12481.91289670809,214.687292,12517.04171333936,236.009616,13770.141740020663,1.138838,33.071182663499386
0.4,1.697664,1.873353,10.348867620447862,1.851785,9.078415988087157,1.830899,7.848137205006409,1.81295,6.790860853502225,1.795626,5.77039979642614,1.778974,4.7895225439191735,1.764996,3.9661558470934146,1.751612,3.1777784060921292,0.141341,91.67438315237881,165.362264,9640.57669833371,36.852894,2070.800229020583,0.526982,68.95840401869864,205.374328,11997.466165271808,205.898716,12028.354963055115,235.348733,13763.092637883585,1.260209,25.768055398476974
0.42,1.617898,1.802051,11.382237940834342,1.782275,10.159911193412686,1.763181,8.979737906839619,1.746826,7.968858358190685,1.731095,6.996547371960407,1.716037,6.065833569236131,1.703453,5.288034227126805,1.691463,4.546949189627521,0.135383,91.63216716999464,164.735673,10082.080267112018,36.622319,2163.5740324791796,0.510054,68.47427958993707,197.148286,12085.458292179112,197.45811,12104.608077888717,232.993704,14301.013166466611,1.319146,18.465440961049467
0.44,1.491318,1.68583,13.042959315182948,1.668976,11.91281805758397,1.652804,10.828408159762038,1.639045,9.905801445432843,1.625912,9.025171023215712,1.613451,8.189601412978321,1.60314,7.498199579164208,1.593422,6.846561229731014,0.130013,91.28200692273546,164.243144,10913.287843370763,36.44659,2343.9180644235503,0.487482,67.31200186680508,193.534809,12877.433987922092,193.514784,12876.091215957964,233.212727,15538.028039626693,1.313778,11.904905593575618
0.46,1.352736,1.55629,15.047577650036667,1.542693,14.04242956497056,1.529777,13.087623897050127,1.518914,12.284584723109324,1.508675,11.52767428382183,1.499108,10.820440943391777,1.49133,10.245458093818756,1.484145,9.714312327017254,0.126491,90.6492471553947,164.029485,12025.757353984814,36.274981,2581.6009184349346,0.46271,65.79450831500012,195.711537,14367.8294212618,195.290005,14336.667982518395,238.169506,17506.503116646563,1.260556,6.814337756960703
0.48,1.22244,1.432585,17.19061876247505,1.422098,16.33274434737084,1.412292,15.530578187886535,1.404193,14.86805078367855,1.396719,14.256650633159914,1.389916,13.700140702202148,1.384557,13.261755178168261,1.379791,12.871879192434804,0.124737,89.79606361048394,164.083741,13322.641683845424,36.065781,2850.3109355060374,0.438282,64.14695199764405,201.562817,16388.565246556067,200.701463,16318.103383397138,246.8582,20093.89090671117,1.180679,3.416200386113015
0.5,1.103647,1.318703,19.485940703866355,1.311079,18.795140112735325,1.304136,18.166044034007243,1.298581,17.662712805815623,1.293652,17.216102612520125,1.289395,16.830381453490112,1.286262,16.54650445296367,1.283722,16.316358400829248,0.123559,88.80448186784362,164.273835,14784.635667020342,35.815292,3145.1764015124395,0.415093,62.388970386364484,207.174362,18671.795873136973,205.856457,18552.3822381613,255.941261,23090.500313959084,1.091377,1.1117685274367621
