q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0.2,13.307628,12.963545,2.585607292298819,12.656332,4.894155442277155,12.377602,6.988668453912296,12.099442,9.07889820785492,11.821896,11.164514066669122,11.572669,13.03732716303762,11.351616,14.698427097601463,11.103511,16.56280893935418,32.596713,144.94758194322836,808.335373,5974.225797414836,1341.204833,9978.466523109904,7636.404525,57283.66390313887,1166.882569,8668.524105122266,1823.40562,13601.95815512727,6.828383,48.68820348750356,4646.151815,34813.44824937999
0.22,7.275654,7.306439,0.4231234745357577,7.143606,1.814929626944879,6.996132,3.8418814308651843,6.849228,5.860998887522691,6.702937,7.871690984755459,6.57184,9.673549621793455,6.455791,11.268581491093457,6.325816,13.055018834045718,30.552246,319.92439442557327,797.922272,10867.017837846603,1288.967431,17616.17274543292,7516.629231,103212.07656383878,1140.903228,15581.108914744982,1745.101485,23885.493056706655,3.728313,48.756317988733386,4565.699386,62653.11313594626
0.24,3.93541,4.120354,4.699484932954883,4.038836,2.628087035404184,3.965285,0.7591331017606829,3.892304,1.0953369534559263,3.819936,2.934230486785363,3.75537,4.574872757857503,3.698459,6.020999082687697,3.635015,7.633130982540573,29.30551,644.6621825934274,791.881888,20021.966656587243,1244.012498,31510.746986972135,7416.88866,188365.46255663323,1122.864061,28432.327279749756,1679.907865,42586.98471061464,2.125661,45.986288595089206,4508.059716,114451.208539898
0.26,2.3521,2.565233,9.061391947621274,2.523405,7.28306619616512,2.485936,5.69006419795077,2.449036,4.1212533480719324,2.41275,2.5785468304918955,2.380658,1.214149058288332,2.352612,0.021767781982061474,2.321641,1.294970451936568,28.693046,1119.890565877301,788.926476,33441.36626844097,1205.079285,51134.185833935626,7332.122179,311626.6348794694,1110.584846,47116.73593809787,1624.962605,68985.6088176523,1.484183,36.89966412992645,4467.045766,189817.34050423026
0.28,1.748013,1.936227,10.76731122709041,1.910453,9.292837067001212,1.887577,7.984151147617324,1.865272,6.708130889186751,1.84358,5.467179019835662,1.824622,4.382633309935334,1.808252,3.4461414188567208,1.790416,2.4257828746124868,28.529927,1532.134715245253,787.761458,44966.10980581952,1170.79061,66878.36972608329,7257.473076,415084.159156711,1101.9076460000001,62937.72603521828,1577.31331,90134.6441359418,1.34961,22.791764134477262,4436.508615,253702.95312449042
0.3,1.576208,1.732363,9.90700465928355,1.711792,8.601910407763437,1.693646,7.450666409509401,1.676071,6.33564859460173,1.659109,5.259521585983569,1.644408,4.326840112472468,1.631822,3.528341437170732,1.618243,2.6668434622841684,28.63749,1716.859830682245,787.297081,49848.80631236487,1139.954807,72222.61268817313,7189.259016,456011.0599616294,1095.01949,69371.76324444488,1534.46967,97251.97829220508,1.398123,11.298318496036059,4411.318772,279769.07641631045
0.32,1.519609,1.65831,9.12741369654957,1.639629,7.898084309845495,1.623202,6.817082552156512,1.607344,5.773524636929639,1.592101,4.770437658634557,1.578946,3.904754446703065,1.567735,3.1669988793169894,1.555702,2.375150449885459,28.863675,1799.4145862521216,786.780213,51675.17460083483,1111.756763,73060.71193313543,7125.490444,468802.8851500616,1088.628294,71538.71061569129,1494.728635,98262.7127109671,1.442551,5.070909687952629,4387.916004,288652.9623738738
0.34,1.441259,1.581656,9.741274815976857,1.564932,8.580900448843678,1.550283,7.564497428983966,1.536204,6.587643164760798,1.522739,5.653390542574234,1.511185,4.851730327442877,1.501396,4.1725324872212335,1.490964,3.4487208752902765,29.094835,1918.7096836862772,785.836168,54424.28522562566,1085.823834,75238.56399162122,7065.913413,490159.7945962523,1081.996918,74973.03808683935,1457.261328,101010.30203454063,1.408311,2.286056843357091,4364.421383,302720.0610022209
0.36,1.315863,1.47242,11.897667158359196,1.458484,10.838590339571816,1.446369,9.917901787648107,1.434825,9.040606810891408,1.423895,8.209973226696086,1.414622,7.50526460581383,1.40686,6.915385568254445,1.398709,6.295944182639072,29.259433,2123.5926536425145,784.429232,59513.29044133013,1062.179327,80621.11815591746,7011.654928,532755.9985348019,1074.867184,81585.34140712216,1421.999539,107965.9262400417,1.294872,1.595226858723133,4340.393964,329751.509161668
0.38,1.167319,1.347049,15.396819549754603,1.336312,14.47701956363256,1.327106,13.688374814425183,1.318471,12.948645571604672,1.310449,12.26142982338161,1.303794,11.691320024774711,1.29836,11.225808883432888,1.292827,10.75181676988038,29.325079,2412.17353611138,782.764923,66956.64201473632,1041.116303,89088.67104878787,6964.619254,596533.7611227095,1067.319326,91333.3893305943,1389.391344,118924.13513358388,1.137023,2.595348829240345,4316.367948,369667.64260669105
0.4,1.026169,1.229739,19.83786296409264,1.221996,19.083308889666316,1.215512,18.45144415783363,1.209598,17.875125832099766,1.204298,17.358641705216193,1.200093,16.94886514794346,1.196836,16.631471034498205,1.193753,16.331033192388382,29.290919,2754.395231194861,781.164749,76024.3761017922,1023.03463,99594.5561598528,6926.81172,674916.6609983344,1059.612876,103159.10020669107,1360.106435,132442.14802824875,0.975336,4.953667475825144,4293.319887,418283.3157111548
0.42,0.909671,1.133919,24.651549846043228,1.128621,24.069141480821095,1.124361,23.600840303802137,1.12067,23.195089213572825,1.117594,22.856944983406084,1.115389,22.61454965586459,1.113911,22.452073332006854,1.112828,22.333019300384414,29.17755,3107.483804584295,779.944611,85639.19702837619,1008.283907,110740.5024453896,6899.752289,758388.7601121723,1052.045574,115551.21609900723,1334.764005,146630.4118741831,0.839371,7.728068719350185,4272.1948,469541.7495995805
0.44,0.819248,1.059497,29.32555221373747,1.056099,28.91078159482842,1.053565,28.6014735464719,1.051601,28.361741499521514,1.050251,28.196956233033234,1.049601,28.117615178798122,1.049504,28.105775052243036,1.049976,28.163388863933758,29.01648,3441.84325137199,779.322046,95026.51187430424,997.04567,121602.54550514619,6884.093746,840194.2388629572,1044.8525,127437.9982618206,1313.735012,160258.64744253267,0.742393,9.381164189598266,4253.576967,519105.0474337441
0.46,0.746861,0.998402,33.67976102648284,0.996563,33.43353046952512,0.995447,33.284105074438216,0.994901,33.21099910157312,0.994968,33.219969981027255,0.995594,33.30378745174804,0.996631,33.442635242702465,0.998378,33.67654757712613,28.840819,3761.604635936272,779.367168,104252.37186035956,989.273557,132357.51980622901,6879.494185,921021.0901359154,1038.152721,138902.13306090422,1297.043421,173565.97278476183,0.683721,8.454049682604927,4237.539972,567280.0040435905
0.48,0.682821,0.941614,37.900562519313254,0.941225,37.84359297678307,0.941426,37.873029681278105,0.942198,37.986090058741595,0.943583,38.18892506235162,0.945394,38.45414830533917,0.947485,38.76037790284716,0.950418,39.18991946644874,28.67837,4099.983597458192,780.000241,114132.02288740387,984.693767,144109.6489416699,6884.727746,1008177.0954613286,1031.939035,151028.77825960246,1284.364781,187996.84836875254,0.654376,4.165806265478076,4223.66414,618460.9610717888
0.5,0.620718,0.883651,42.35949336091429,0.884741,42.53509645281754,0.886287,42.784162856562894,0.888403,43.12505840011085,0.891133,43.564871648639155,0.894155,44.05172719334707,0.897322,44.56194278239071,0.901465,45.22939563537709,28.547692,4499.140350368444,781.027966,125726.53733257292,982.854076,158241.48131679764,6897.966186,1111188.2478033502,1026.099242,165208.43990346667,1275.100274,205323.4409184203,0.642724,3.545249211397119,4211.176502,678336.3433958739
