q_inverse_angstroms,debye,propo{e=0.380}_TetToxHcGT1b,propo{e=0.380}_TetToxHcGT1b_relDiffDebye,propo{e=0.390}_TetToxHcGT1b,propo{e=0.390}_TetToxHcGT1b_relDiffDebye,propo{e=0.400}_TetToxHcGT1b,propo{e=0.400}_TetToxHcGT1b_relDiffDebye,propo{e=0.410}_TetToxHcGT1b,propo{e=0.410}_TetToxHcGT1b_relDiffDebye,propo{e=0.420}_TetToxHcGT1b,propo{e=0.420}_TetToxHcGT1b_relDiffDebye,propo{e=0.430}_TetToxHcGT1b,propo{e=0.430}_TetToxHcGT1b_relDiffDebye,propo{e=0.440}_TetToxHcGT1b,propo{e=0.440}_TetToxHcGT1b_relDiffDebye,propo{e=0.450}_TetToxHcGT1b,propo{e=0.450}_TetToxHcGT1b_relDiffDebye,strat{a=0.15}_TetToxHcGT1b,strat{a=0.15}_TetToxHcGT1b_relDiffDebye,strat{a=0.20}_TetToxHcGT1b,strat{a=0.20}_TetToxHcGT1b_relDiffDebye,strat{a=0.25}_TetToxHcGT1b,strat{a=0.25}_TetToxHcGT1b_relDiffDebye,strat{a=0.30}_TetToxHcGT1b,strat{a=0.30}_TetToxHcGT1b_relDiffDebye,strat{a=0.35}_TetToxHcGT1b,strat{a=0.35}_TetToxHcGT1b_relDiffDebye,strat{a=0.40}_TetToxHcGT1b,strat{a=0.40}_TetToxHcGT1b_relDiffDebye,strat{a=0.45}_TetToxHcGT1b,strat{a=0.45}_TetToxHcGT1b_relDiffDebye,strat{a=0.50}_TetToxHcGT1b,strat{a=0.50}_TetToxHcGT1b_relDiffDebye
0.2,0.872902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063553,92.71934306485723,0.078317,91.02797335783399,8.491435,872.7821679867842,25.362686,2805.5593869644017,1.918998,119.84117346506251,13.762636,1476.6530492540974,8.426155,865.3036652453541,17.643418,1921.2369773468272
0.22,0.549387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03374,93.85860968679638,0.053074,90.33941465669919,7.035863,1180.6751888923475,3.144883,472.4349138221328,1.786235,225.13237481047065,15.549184,2730.2788380504094,5.663539,930.8833299659439,3.261065,493.58248375007054
0.24,0.505098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039504,92.17894349215399,8.481414,1579.162063599539,3.005103,494.95444448404066,3.011644,496.24944070259636,12.908975,2455.7367085199307,2.965903,487.19357431627117,2.54616,404.09227516244374,13.063316,2486.2933529730863
0.26,0.482895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539832,218.87511777922737,2.782757,476.26544072728024,1.601618,231.67003178744858,4.128469,754.9413433562161,5.190528,974.8771472059142,5.080212,952.0324294101202,4.584985,849.4786651342423,11.70499,2323.9203139398837
0.28,0.449552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922204,1439.8005125102325,0.062324,86.13642025839057,1.552223,245.28219204897317,1.604562,256.92467167313237,0.168197,62.58564081574546,7.37288,1540.0505392034738,11.72047,2507.144446026266,3.997577,789.2357280136669
0.3,0.414082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.887867,1321.9084625750456,1.590677,284.14541081235114,1.641419,296.3995054119715,5.74895,1288.36027646698,1.420872,243.13783260320415,6.156659,1386.8212093256893,3.706636,795.14540598239,4.532253,994.5303104216073
0.32,0.360183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.881056,2088.06995332928,5.847266,1523.415319434843,1.609172,346.76511662127314,2.515854,598.4932659231557,3.437673,854.4240011327576,5.732985,1491.686725914327,2.835472,687.2309353856234,6.090803,1591.0301152469717
0.34,0.284393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.821161,3353.376489576044,3.209716,1028.6199027402222,9.122732,3107.790627758067,11.612713,3983.3329231028893,2.823325,892.754744315085,4.807472,1590.4326055845256,14.06368,4845.156877982229,14.471036,4988.393877486436
0.36,0.212417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568742,638.519986630072,3.139945,1378.1985434310814,1.457374,586.0910379112782,7.852884,3596.9187965181695,16.671255,7748.361948431623,21.581789,10060.10441725474,8.950048,4113.433011482132,15.252304,7080.3593874313265
0.38,0.168878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494179,784.7682942716043,12.867441,7519.370788379777,1.557852,822.4718435793885,5.049925,2890.279965418823,9.2253,5362.700884662301,8.127762,4712.8009569038,10.60992,6182.594535700328,5.866593,3373.864564952214
0.4,0.154444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025819,83.28261376291731,0.037806,75.52122452150941,6.155361,3885.4970086244853,6.225394,3930.842247028049,7.062668,4472.963663204787,7.739315,4911.0816865660045,7.097454,4495.487037372769,23.81124,15317.394006889228
0.42,0.153911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.268947,3973.0987388815615,0.049073,68.11598911058988,2.815869,1729.5436973315748,14.919574,9593.637231906752,3.261226,2018.9037820558638,7.673818,4885.880151516136,3.082755,1902.9465080468588,9.930684,6352.224987167908
0.44,0.154043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.410177,2762.95190304006,2.896447,1780.2847256934751,3.864549,2408.74690833079,0.066596,56.76791545217894,0.082144,46.674629811156635,7.294236,4635.194718357861,2.610055,1594.3678063917214,3.563602,2213.3813285900687
0.46,0.150789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.342429,1453.4481958233027,1.514292,904.245667787438,3.144363,1985.2734615920256,12.086362,7915.413591177075,2.421984,1506.2073493424587,4.75929,3056.2580824861234,0.125295,16.90706881801724,8.869785,5782.249368322623
0.48,0.145682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.514613,939.6706525171263,0.03309,77.28614379264425,3.049028,1992.9339245754452,8.023946,5407.849974602216,14.500467,9853.506267074861,12.802923,8688.2669101193,4.598629,3056.621270987493,16.559516,11266.892272209332
0.5,0.140295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027959,80.07127837770412,0.036115,74.25781389215581,3.014563,2048.731601268755,7.36947,5152.838661392067,16.628041,11752.197868776508,20.106939,14231.899925157706,4.353559,3003.1462275918598,25.41083,18012.427385152718
