q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.2,2.492155,0.687971,72.39453404784211,0.676842,72.84109535723098,0.665878,73.28103589062478,0.65622,73.668571978869693,0.646716,74.04992867618587,0.637923,74.40275584785056,0.629822,74.72781588625107,0.622395,75.02583105785956,1.539458,38.22783895865225,29.903618,1099.9100376982974,31.907243,1180.307324383917,5.006909,100.90680555583423,34.755595,1294.6000549725038,119.708662,4703.419610738498,41.909751,1581.6671113955595,8.922628,258.0286137900732
0.22,1.528376,0.474193,68.97406135662952,0.468444,69.35021225143551,0.46286,69.71556737347355,0.458016,70.03250509037044,0.453326,70.3393667526839,0.449062,70.61835569257826,0.445209,70.87045334394155,0.441746,71.09703371421692,28.408204,1758.7182735138474,2.525532,65.24284600124578,1.275457,16.548218501206502,2.873674,88.02140311022941,2.893657,89.32886933581791,131.092283,8477.227266065418,44.933948,2839.9799525771145,49.810846,3159.070150277157
0.24,0.864355,0.324908,62.410352227961894,0.322915,62.6409287850478,0.321089,62.852184576938875,0.319606,63.02375759959739,0.318277,63.17751386872293,0.317177,63.3047763939585,0.316289,63.40751195978503,0.315594,63.48791873709298,42.429383,4808.7912952432735,0.500448,42.101567064458465,2.62179,203.32328730672003,29.418118,3303.4763494166173,29.114169,3268.3115155231358,3.814191,341.2759803552939,30.462291,3424.280070110082,110.571578,12692.380214148121
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,0.413743,5.587274204295476,0.4929,12.47569758208056,28.200854,6335.201310733226,29.006997,6519.156466496892,61.329895,13894.974077420886,3.944734,800.1556267513713,4.632841,957.1759449419025,62.12492,14076.392197668793
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,0.366884,78.36744615683794,1.00085,386.5817492342846,0.789426,283.7940590208566,28.14244,13581.968010112305,28.029787,13527.199669405414,1.221303,493.7590548884243,31.303801,15118.922164422187,3.394868,1550.477903641402
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,0.361868,255.0510204081633,132.253437,129662.00647566718,28.79575,28153.28689167975,29.24851,28597.51766091052,27.677649,27056.249018838305,46.350339,45377.1771978022,1.484933,1356.9593799058084,3.033996,2876.84065934066
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,0.352099,425.70920926899197,0.375847,461.16668657429534,28.876405,43014.555960344005,84.473026,126024.32214524609,27.763461,41352.85027472528,29.856695,44478.19965360726,27.307351,40671.845138557095,52.842926,78798.30088389872
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,0.324771,357.73984862792634,0.30605,331.3540330650731,0.54275,664.9645530013671,29.326272,41233.13413482544,1.210755,1606.4664345816127,27.548192,38727.06656706741,28.633364,40256.533382193345,27.81061,39096.92463813054
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,29.967342,29876.035050164544,0.631112,531.2950755719158,29.122941,29031.389102839825,29.585322,29493.904232227345,0.889883,790.1411409308698,60.044304,59961.721899350814,115.269816,115203.25394364365,114.072055,114005.14549219274
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,0.147483,7.141144762555124,1.450035,953.3987635576412,0.775792,463.5852469615628,64.259406,46582.16893202473,29.176423,21095.63176973985,1.836452,1234.1169462343719,63.28176,45871.94394600917,116.516673,84545.2115101015
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,29.089289,17038.061684390374,135.698702,79847.3897546175,0.32417,90.98594868471443,0.609654,259.1798980764133,0.876877,416.6153121041624,2.004505,1080.9614988069638,1.403247,726.7281350340237,116.15147,68331.06607358529
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,0.169867,11.732183221180085,0.718987,273.60648496973164,28.803987,14867.386526020422,30.64733,15825.240977941748,29.856133,15414.112083972042,69.864031,36203.37550988593,30.248416,15617.953701057446,68.830328,35666.23346930291
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,0.543073,163.33365659700334,0.303016,46.93109634873686,1.894994,818.8740726373467,30.476483,14677.909615477864,31.348808,15100.896086893272,1.387832,572.9534985210687,163.020305,78947.81312127237,33.411681,16101.173932017653
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,30.142526,14382.338696890929,29.927573,14279.06194596724,29.593115,14118.367582267107,0.720275,246.06477588849435,1.366188,556.4014356204926,96.565639,46296.12123017493,2.277486,994.2455064790302,33.375391,15935.607520191417
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,0.522578,166.33878333197424,30.867272,15631.91307184213,0.422766,115.46827856152653,31.669735,16040.89894397782,0.797593,306.50381228084484,120.7567,61445.247900187554,31.344707,15875.244128679771,3.44141,1653.9600831770365
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,29.74975,16848.816991118176,149.032363,84805.6629464413,29.712809,16827.77122607918,0.755347,330.3309462361916,148.49399,84498.9448916691,151.18642,86032.85705333084,32.134369,18207.365248651207,2.201325,1154.1232972705054
