q_inverse_angstroms,debye,propo{e=0.380}_TetToxHcGT1b,propo{e=0.380}_TetToxHcGT1b_relDiffDebye,propo{e=0.390}_TetToxHcGT1b,propo{e=0.390}_TetToxHcGT1b_relDiffDebye,propo{e=0.400}_TetToxHcGT1b,propo{e=0.400}_TetToxHcGT1b_relDiffDebye,propo{e=0.410}_TetToxHcGT1b,propo{e=0.410}_TetToxHcGT1b_relDiffDebye,propo{e=0.420}_TetToxHcGT1b,propo{e=0.420}_TetToxHcGT1b_relDiffDebye,propo{e=0.430}_TetToxHcGT1b,propo{e=0.430}_TetToxHcGT1b_relDiffDebye,propo{e=0.440}_TetToxHcGT1b,propo{e=0.440}_TetToxHcGT1b_relDiffDebye,propo{e=0.450}_TetToxHcGT1b,propo{e=0.450}_TetToxHcGT1b_relDiffDebye,strat{a=0.15}_TetToxHcGT1b,strat{a=0.15}_TetToxHcGT1b_relDiffDebye,strat{a=0.20}_TetToxHcGT1b,strat{a=0.20}_TetToxHcGT1b_relDiffDebye,strat{a=0.25}_TetToxHcGT1b,strat{a=0.25}_TetToxHcGT1b_relDiffDebye,strat{a=0.30}_TetToxHcGT1b,strat{a=0.30}_TetToxHcGT1b_relDiffDebye,strat{a=0.35}_TetToxHcGT1b,strat{a=0.35}_TetToxHcGT1b_relDiffDebye,strat{a=0.40}_TetToxHcGT1b,strat{a=0.40}_TetToxHcGT1b_relDiffDebye,strat{a=0.45}_TetToxHcGT1b,strat{a=0.45}_TetToxHcGT1b_relDiffDebye,strat{a=0.50}_TetToxHcGT1b,strat{a=0.50}_TetToxHcGT1b_relDiffDebye
0.2,0.872902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.224734,613.1080006690328,1.83401,110.10491441192711,2.995392,243.1532978501596,1.542896,76.75477888697702,11.802699,1252.1218876804041,1.38926,59.15417767401152,8.077602,825.3732950548861,17.536794,1909.0220895358243
0.22,0.549387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.415358,157.62495290205266,5.25959,857.356107807429,5.905141,974.8599803053222,1.594476,190.22819979358815,1.721193,213.2933615101923,6.54471,1091.2750028668318,6.772021,1132.6503903441471,11.551955,2002.699008167285
0.24,0.505098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03841,92.39553512387695,1.505674,198.09541910678718,6.473636,1181.6594007499534,3.101883,514.1150826176306,10.613096,2001.1954115834947,2.81253,456.828575840728,11.056009,2088.8839393543426,3.977302,687.4317459186136
0.26,0.482895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050556,89.53064330755134,0.066719,86.18353886455648,1.582144,227.6372710423591,8.177348,1593.4008428333282,12.721403,2534.4035452841717,1.752442,262.903322668489,15.232377,3054.3869785357065,11.850616,2354.0771803394114
0.28,0.449552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.984332,1008.7331387692637,7.194367,1500.3414510445955,4.497805,900.5082838025412,6.191895,1277.3478930134888,4.549943,912.1060522475709,7.689137,1610.3999092429794,7.744699,1622.7593248389508,8.724469,1840.7029665088796
0.3,0.414082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.420158,242.965402987814,6.02361,1354.6901338382252,1.541765,272.33325766394097,5.911839,1327.6976540878377,4.666428,1026.9333127254988,4.106219,891.6439255992774,9.957858,2304.8033964287265,12.293848,2868.9404514081752
0.32,0.360183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.188098,785.1328352531908,4.43017,1129.9775391953538,3.789854,952.2023526929366,8.836606,2353.3656502389067,1.56132,333.4796478456785,4.450094,1135.5091717265946,6.689553,1757.2650569293944,16.022375,4348.398453008611
0.34,0.284393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.446486,408.62222347244835,0.036275,87.24476340838207,8.202395,2784.1761224784013,1.57701,454.517867880011,3.935812,1283.9342037251267,16.131424,5572.229625904997,10.401624,3557.4824274859084,5.927099,1984.1226753119802
0.36,0.212417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.820488,1227.8070964188366,1.41488,566.0860477268768,3.391701,1496.7182475978855,3.018162,1320.8665031518192,1.62906,666.9160189627007,1.663345,683.0564408686687,21.009871,9790.861371735786,36.301029,16989.512138858943
0.38,0.168878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512241,795.4635890998235,6.977104,4031.446369568564,10.884731,6345.322066817466,9.879695,5750.196591622354,2.876401,1603.2419853385286,3.040332,1700.3126517367566,7.192155,4158.787408661874,9.108173,5293.344899868545
0.4,0.154444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021261,86.2338452772526,3.785318,2350.932376783818,7.630317,4840.507238869752,2.879078,1764.156587500971,3.652578,2264.9853668643655,18.767313,12051.532594338401,10.954346,6992.762425215612,4.279923,2671.181140089612
0.42,0.153911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.476626,859.4025118412591,3.068278,1893.540422711827,1.475616,858.746288439423,3.077733,1899.6835833696096,0.078169,49.211557328586,8.805964,5621.465002501445,2.834914,1741.9177316760986,14.663913,9427.527597117814
0.44,0.154043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.943904,2460.261745097148,15.028083,9655.771440441955,2.659872,1626.7074777821776,4.832334,3037.003304272184,4.71453,2960.528553715521,1.605908,942.5063131722959,3.509741,2178.4164161954777,4.383421,2745.5827269009305
0.46,0.150789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031511,79.10258705873771,4.104942,2622.308656466984,0.052223,65.36683710350225,10.49053,6857.092360848603,1.580529,948.1726120605615,10.179927,6651.10717625291,14.078308,9236.42904986438,16.912271,11115.85195206547
0.48,0.145682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.880859,1877.498249612169,1.545323,960.7508134155214,6.174919,4138.6286569377135,11.408823,7731.319586496615,16.412285,11165.828997405308,9.759992,6599.518128526516,14.116076,9589.650059719113,15.846575,10777.510605290974
0.5,0.140295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.925848,1985.4969884885418,4.485576,3097.2458034855126,9.82085,6900.142556755408,4.961879,3436.7468548415836,10.840112,7626.655974910011,7.416573,5186.4129156420395,11.243704,7914.329805053636,16.121772,11391.337538757618
