q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0.2,16.593902,16.132347,2.781473579872899,15.752313,5.0716763302567465,15.37296,7.357775163430512,15.036374,9.386146790549924,14.700413,11.410751973827498,14.365125,13.431301450376163,14.07234,15.195714666749263,13.780148,16.956554281205225,0.78958,95.24174603417568,1.417195,91.45954339130121,175.103274,955.2266368693753,42.15884,154.06224527540294,4.497528,72.89650137743372,53.289766,221.14065757408957,155.033919,834.2824791902473,258.267927,1456.4026291103803
0.22,11.691267,11.454958,2.0212437197781927,11.192512,4.266047469448771,10.930747,6.505026358563187,10.698684,8.489952372142383,10.467246,10.469532515167094,10.23648,12.443364778171603,10.035152,14.165402261363116,9.834418,15.882359029179646,0.543399,95.35209485849565,172.925422,1379.0990745485497,89.212741,663.0716243158248,42.207887,261.0206404489778,2.899534,75.19914650824416,352.50429,2915.1076867887805,5.217017,55.376803899868165,392.55762,3257.69955471892
0.24,8.023579,7.953997,0.867218980457469,7.779563,3.041236336054026,7.605812,5.206741280917152,7.451982,7.123965502178015,7.298778,9.033387718872081,7.146246,10.93443462075964,7.013373,12.590466174758175,6.881093,14.239107011970592,37.864542,371.91586198627823,0.85456,89.34939133770602,41.150912,412.87476573733494,176.520945,2100.0275064282414,673.379703,8292.510412124066,335.089051,4076.304003487721,1148.057895,14208.551021931735,391.311441,4777.018609775015
0.26,5.303166,5.355921,0.994783116349749,5.246803,1.062817946864197,5.138366,3.107577624385124,5.042594,4.913517698672827,4.947447,6.707672360246685,4.852973,8.48913648941028,4.7709,10.036759173670971,4.689421,11.57318100168842,0.288512,94.5596272113677,0.530153,90.00308494963197,0.878369,83.43689411193238,40.678893,667.06806839537,1.188897,77.58137308920747,2.087935,60.628518888528106,199.406999,3660.1500499890067,3.18474,39.946439541964175
0.28,3.416406,3.550581,3.9273728005395254,3.486848,2.0618743790989815,3.423796,0.21630918573495092,3.368367,1.406126789380411,3.313564,3.0102394153388055,3.259432,4.594711518478775,3.212659,5.963781822183894,3.16648,7.315465433557952,0.197215,94.2274132524062,0.332781,90.25932515046513,170.739726,4897.641556653396,0.557158,83.6916923808236,182.160901,5231.945354269956,40.52872,1086.296944801057,42.604196,1147.047218626826,2.342863,31.423168089506927
0.3,2.276693,2.454317,7.801842409143448,2.418144,6.213002807141763,2.382652,4.65407501143107,2.351721,3.2954816481624927,2.321414,1.964296459821329,2.29178,0.662671690913105,2.266443,0.45021441186842714,2.241699,1.5370539637974796,0.175305,92.30001585633197,0.384666,83.10417785797208,0.298018,86.91004891744298,171.43792,7430.129007292595,172.219057,7464.439166809052,170.427038,7385.727676063485,1.190059,47.72861338792714,40.497193,1678.7726759822253
0.32,1.739241,1.930235,10.981456853880507,1.907237,9.65915591916244,1.88492,8.376009995164551,1.8657,7.27093025060931,1.847105,6.201785721472755,1.829182,5.171278735954364,1.814092,4.303658894885758,1.799596,3.470191882551063,0.106619,93.86979722764124,168.860977,9608.888934885963,0.392279,77.44539140924115,37.31478,2045.4634521610287,175.183152,9972.390887749312,170.585293,9708.030801941768,0.546116,68.60032623425965,39.094674,2147.800851060894
0.34,1.598627,1.785348,11.68008547334681,1.765993,10.469359018707923,1.747319,9.301231619383387,1.731337,8.301498723592175,1.715979,7.340799323419403,1.701294,6.422198549129976,1.689037,5.6554781071506905,1.677373,4.925851996744705,0.173674,89.13605237494424,146.857887,9086.501103759665,0.233253,85.4091667412098,0.516204,67.7095407496558,36.621514,2190.8104266974096,0.673442,57.873725390600804,72.893848,4459.778359805008,1.073195,32.86770459900904
0.36,1.640707,1.81841,10.830879614702697,1.798224,9.600556345526662,1.778718,8.411678623910309,1.761997,7.392544799284706,1.745901,6.411504308813214,1.730477,5.471421771224243,1.717574,4.684992506279306,1.705263,3.93464524744516,0.179874,89.03679937977957,0.288782,82.39892924208894,0.295095,82.01415609246502,0.437495,73.33497083879084,74.856884,4462.4772735168435,697.90286,42436.71496495109,0.840584,48.76696448543219,0.920596,43.89028632168937
0.38,1.701566,1.874533,10.16516550048603,1.852935,8.895864162777118,1.832019,7.666643550705654,1.814044,6.610263721771596,1.796693,5.5905559937140366,1.780015,4.61040006676203,1.766015,3.7876285727382886,1.752607,2.9996485590332735,0.180441,89.39559206049016,165.857287,9647.331987122452,0.443267,73.94946772561275,208.335699,12143.76245176502,183.395492,10678.041639289924,36.110334,2022.1823896340197,196.176726,11429.186995978998,1.376277,19.11703689424918
0.4,1.697664,1.873353,10.348867620447862,1.851785,9.078415988087157,1.830899,7.848137205006409,1.81295,6.790860853502225,1.795626,5.77039979642614,1.778974,4.7895225439191735,1.764996,3.9661558470934146,1.751612,3.1777784060921292,0.145526,91.42786794088819,164.429863,9585.65411058961,191.359589,11171.935377082862,0.503819,70.32280828243988,0.620906,63.42586047651362,0.707091,58.349178636055186,169.430453,9880.211219652416,37.678951,2119.458679691623
0.42,1.617898,1.802051,11.382237940834342,1.782275,10.159911193412686,1.763181,8.979737906839619,1.746826,7.968858358190685,1.731095,6.996547371960407,1.716037,6.065833569236131,1.703453,5.288034227126805,1.691463,4.546949189627521,0.1731,89.30093244444335,0.290381,82.0519587761404,37.392935,2211.204723659959,36.283619,2142.639461820214,196.280577,12031.826419218023,0.63683,60.6384333252158,36.593251,2161.777380279845,37.218549,2200.4261702530075
0.44,1.491318,1.68583,13.042959315182948,1.668976,11.91281805758397,1.652804,10.828408159762038,1.639045,9.905801445432843,1.625912,9.025171023215712,1.613451,8.189601412978321,1.60314,7.498199579164208,1.593422,6.846561229731014,0.195513,86.88991885030558,36.94123,2377.086040670065,0.273929,81.63175124286035,37.132587,2389.9174421551943,38.017581,2449.2605198891183,36.563087,2351.729745097961,201.971547,13443.157596166611,190.462219,12671.402142266103
0.46,1.352736,1.55629,15.047577650036667,1.542693,14.04242956497056,1.529777,13.087623897050127,1.518914,12.284584723109324,1.508675,11.52767428382183,1.499108,10.820440943391777,1.49133,10.245458093818756,1.484145,9.714312327017254,36.438933,2593.720947768079,0.24888,81.6017316017316,36.248116,2579.614943344452,163.143958,11960.295430889693,36.289635,2582.684204456745,36.560102,2602.6782757315545,324.970814,23923.22507865541,37.081092,2641.192072954368
0.48,1.22244,1.432585,17.19061876247505,1.422098,16.33274434737084,1.412292,15.530578187886535,1.404193,14.86805078367855,1.396719,14.256650633159914,1.389916,13.700140702202148,1.384557,13.261755178168261,1.379791,12.871879192434804,164.690213,13372.253280324598,0.214509,82.45239030136447,0.310675,74.58566473610156,0.534477,56.27785412780996,165.610028,13447.497464088217,0.721374,40.98900559536665,37.104985,2935.3215699748043,202.799939,16489.766287097937
0.5,1.103647,1.318703,19.485940703866355,1.311079,18.795140112735325,1.304136,18.166044034007243,1.298581,17.662712805815623,1.293652,17.216102612520125,1.289395,16.830381453490112,1.286262,16.54650445296367,1.283722,16.316358400829248,165.050789,14855.034444890442,0.249438,77.3987515935802,163.685672,14731.342992822889,165.919635,14933.759435761616,0.466261,57.7527053487211,35.095358,3079.9441306867134,165.45832,14891.960291651225,35.908814,3153.650306665084
