q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{s=0.15}_AntiterminatorHairpin,strat{s=0.15}_AntiterminatorHairpin_relDiffDebye,strat{s=0.20}_AntiterminatorHairpin,strat{s=0.20}_AntiterminatorHairpin_relDiffDebye,strat{s=0.25}_AntiterminatorHairpin,strat{s=0.25}_AntiterminatorHairpin_relDiffDebye,strat{s=0.30}_AntiterminatorHairpin,strat{s=0.30}_AntiterminatorHairpin_relDiffDebye,strat{s=0.35}_AntiterminatorHairpin,strat{s=0.35}_AntiterminatorHairpin_relDiffDebye,strat{s=0.40}_AntiterminatorHairpin,strat{s=0.40}_AntiterminatorHairpin_relDiffDebye,strat{s=0.45}_AntiterminatorHairpin,strat{s=0.45}_AntiterminatorHairpin_relDiffDebye,strat{s=0.50}_AntiterminatorHairpin,strat{s=0.50}_AntiterminatorHairpin_relDiffDebye
0.2,10.865414,6.683963,38.484046719250635,6.525905,39.93873588249836,6.382696,41.256762052508996,6.23998,42.57025088965777,6.11199,43.748208765906206,5.998608,44.79172169601637,5.871522,45.961359594765554,5.759003,46.99692989148871,0.398187,96.33527999945515,0.450278,95.85585970309091,0.387771,96.43114381099514,0.419537,96.13878495563998,0.390726,96.40394742436872,0.407496,96.24960447894576,0.402652,96.29418630528022,0.407734,96.24741404239177
0.22,8.43004,5.27989,37.36815009181451,5.159139,38.80053949921946,5.049845,40.09702207818705,4.941044,41.38765652357522,4.843577,42.54384320833591,4.757327,43.566970026239495,4.660764,44.71243315571456,4.575376,45.72533463660908,0.325286,96.14134689752362,0.349398,95.85532215742748,0.302579,96.41070505003535,0.330473,96.07981694037039,0.307621,96.3508951321702,0.31911,96.21460870885548,0.321276,96.18891488059369,0.324006,96.15653069261829
0.24,6.607146,4.22626,36.03501421037162,4.133504,37.438888137177535,4.04966,38.70787780382028,3.966309,39.969405852390736,3.891747,41.0979112615341,3.825857,42.09516484121888,3.752199,43.209988094708365,3.687171,44.19419519411256,0.275849,95.82499009405878,0.271392,95.89244735926829,0.241905,96.33873687670894,0.263596,96.01044081665519,0.244689,96.29660068053589,0.252402,96.17986343876767,0.260971,96.05017052748646,0.261201,96.04668944806124
0.26,5.206786,3.411359,34.48244271994278,3.340255,35.848045224059526,3.276094,37.08030251291296,3.212426,38.30309138881452,3.155579,39.39487814555851,3.105437,40.35789064501596,3.049494,41.432315443730545,3.000213,42.378791830507346,0.235558,95.47594235676289,0.212551,95.91780802975194,0.196831,96.21972172468773,0.212,95.92839037363933,0.194398,96.26644920686196,0.201486,96.13031916425987,0.212828,95.91248804924957,0.210884,95.94982394129507
0.28,4.100459,2.76037,32.68143883404272,2.706563,33.99365778318963,2.658127,35.17489139630466,2.610183,36.34412635268392,2.567488,37.38535124970156,2.529925,38.301419426459326,2.488135,39.320573623587016,2.451433,40.215644151057226,0.19823,95.16566316112416,0.16748,95.91557920710828,0.160579,96.0838774390867,0.170935,95.83132034730745,0.15344,96.25797989932347,0.161156,96.06980584368725,0.172382,95.79603161499726,0.16883600000000001,95.8825097385439
0.3,3.24239,2.24773,30.67675387599888,2.207544,31.916148273341577,2.17149,33.02810581083707,2.135929,34.124858514860954,2.1043790000000002,35.09790617414931,2.076722,35.95088807947223,2.046076,36.89605507048813,2.01928,37.722482489768346,0.165652,94.89105258775162,0.132404,95.9164690243925,0.130792,95.96618543728546,0.138416,95.73105024380165,0.121363,96.25698944297262,0.12889,96.02484586986759,0.139482,95.6981732610821,0.134657,95.84698324384175
0.32,2.609256,1.861777,28.64720824633535,1.831846,29.79431684740784,1.805115,30.818785124955156,1.778876,31.82439745276048,1.755716,32.71200679427392,1.735517,33.48613551142547,1.713261,34.33909896154306,1.693924,35.08019144154502,0.140564,94.61287048875235,0.105437,95.95911631514885,0.107367,95.88514887002272,0.113249,95.659720625343,0.097321,96.27016283568956,0.103891,96.01836692145194,0.114432,95.61438203073979,0.10838,95.84632554260678
0.34,2.157975,1.579856,26.789884034801148,1.557415,27.829794135705928,1.537493,28.75297443204856,1.518065,29.653262896928833,1.501033,30.44252134524264,1.486282,31.12607884706727,1.470155,31.873399830859945,1.456265,32.517058816714744,0.12223,94.33589360395742,0.085367,96.04411543229185,0.089958,95.8313696868592,0.093979,95.64503759311391,0.07948,96.31691748050835,0.085447,96.04040825310767,0.095795,95.56088462563284,0.088868,95.88188000324377
0.36,1.838042,1.374815,25.2021988616147,1.357822,26.12671527636473,1.342853,26.941114512073167,1.328378,27.728637321671645,1.315803,28.41278926161643,1.305014,28.999772584086763,1.293344,29.63468734664387,1.283417,30.174772937723944,0.107744,94.13811001054383,0.070907,96.14225355024531,0.07757,95.7797482320861,0.079436,95.67822715694201,0.06645,96.38473984816453,0.072321,96.06532386093463,0.081438,95.56930690375955,0.074558,95.94361826334763
0.38,1.615472,1.228237,23.970393792031057,1.215139,24.781178503867604,1.20371,25.488649756851245,1.192775,26.165541711648366,1.183387,26.746672180019214,1.17543,27.23922172591045,1.166947,27.764331415214876,1.159852,28.20352194281299,0.095136,94.11094714114512,0.060744,96.23986054849605,0.069232,95.71444135212495,0.069039,95.72638832489822,0.057742,96.42568859132193,0.063049,96.09717779076333,0.070213,95.65371606564521,0.064218,96.02481503857697
0.4,1.469467,1.128482,23.20467217024949,1.118034,23.91567826973999,1.109015,24.529438224880177,1.100489,25.109648600478952,1.09327,25.60091516175594,1.087241,26.011199979312238,1.080927,26.44087958423021,1.075759,26.7925717283886,0.084221,94.26860215302555,0.05384,96.33608648578023,0.064134,95.63556037665359,0.062088,95.77479453434478,0.052741,96.41087550792227,0.056348,96.16541235699746,0.061924,95.7859550435634,0.056698,96.14159419707963
0.42,1.374749,1.061163,22.810418483665014,1.052504,23.440278916369454,1.045111,23.978049811274644,1.038211,24.479959614445985,1.032456,24.898581486511354,1.027727,25.242571553061683,1.022876,25.5954359668565,1.01901,25.87665093773482,0.075364,94.51798110055,0.049554,96.39541472661554,0.061221,95.54675071594887,0.057242,95.83618536911102,0.050076,96.35744415889737,0.051329,96.2663002482635,0.056193,95.9124902073033,0.050728,96.31001731952523
0.44,1.300056,1.008886,22.396727525583522,1.001616,22.95593420591113,0.995486,23.427452355898524,0.989849,23.86104906250193,0.98523,24.216341449906775,0.981512,24.50232913043746,0.977797,24.788086051677777,0.974941,25.007768896109102,0.068484,94.73222691945577,0.047513,96.34531127889876,0.059164,95.44911911486889,0.053204,95.9075609050687,0.048396,96.2773911277668,0.047512,96.3453881986622,0.052038,95.9972493492588,0.04548,96.5016891580055
0.46,1.223708,0.960019,21.54835957597728,0.954047,22.036384496955158,0.949097,22.440892761998782,0.944641,22.805031919379466,0.941084,23.095705838320903,0.93831,23.322393904428186,0.935658,23.539112271881855,0.933746,23.695358696682543,0.063194,94.83585953511786,0.047303,96.13445364417001,0.056938,95.34709260705986,0.049735,95.93571342182938,0.047282,96.1361697398399,0.044689,96.34806669564962,0.048542,96.03320399964697,0.041044,96.64593187263628
0.48,1.142358,0.912905,20.085910021201762,0.908185,20.49909047776616,0.904373,20.832786219381315,0.901054,21.123325612461237,0.898522,21.34497241670299,0.896659,21.508056143520683,0.89503,21.650655923974796,0.894029,21.738281694530087,0.059206,94.8172114170864,0.048174,95.7829331960734,0.054284,95.24807459658005,0.047517,95.84044581470957,0.046969,95.88841676602256,0.042667,96.26500624147596,0.045451,96.02129980268883,0.037934,96.67932469506057
0.5,1.061438,0.869858,18.049099429264835,0.866281,18.38609508986866,0.863509,18.64725023976908,0.861231,18.861864753287534,0.859634,19.01232102110534,0.858602,19.109547613708962,0.85791,19.17474218936953,0.85774,19.190758197841053,0.056272,94.69851277229569,0.049063,95.37768574330295,0.051551,95.14328674873144,0.046872,95.58410382895657,0.047338,95.54020112338166,0.041108,96.12714072795585,0.042896,95.9586900035612,0.036131,96.59603292891342
