q_inverse_angstroms,debye,propo{e=0.380}_Aerolysin,propo{e=0.380}_Aerolysin_relDiffDebye,propo{e=0.390}_Aerolysin,propo{e=0.390}_Aerolysin_relDiffDebye,propo{e=0.400}_Aerolysin,propo{e=0.400}_Aerolysin_relDiffDebye,propo{e=0.410}_Aerolysin,propo{e=0.410}_Aerolysin_relDiffDebye,propo{e=0.420}_Aerolysin,propo{e=0.420}_Aerolysin_relDiffDebye,propo{e=0.430}_Aerolysin,propo{e=0.430}_Aerolysin_relDiffDebye,propo{e=0.440}_Aerolysin,propo{e=0.440}_Aerolysin_relDiffDebye,propo{e=0.450}_Aerolysin,propo{e=0.450}_Aerolysin_relDiffDebye,strat{s=0.15}_Aerolysin,strat{s=0.15}_Aerolysin_relDiffDebye,strat{s=0.20}_Aerolysin,strat{s=0.20}_Aerolysin_relDiffDebye,strat{s=0.25}_Aerolysin,strat{s=0.25}_Aerolysin_relDiffDebye,strat{s=0.30}_Aerolysin,strat{s=0.30}_Aerolysin_relDiffDebye,strat{s=0.35}_Aerolysin,strat{s=0.35}_Aerolysin_relDiffDebye,strat{s=0.40}_Aerolysin,strat{s=0.40}_Aerolysin_relDiffDebye,strat{s=0.45}_Aerolysin,strat{s=0.45}_Aerolysin_relDiffDebye,strat{s=0.50}_Aerolysin,strat{s=0.50}_Aerolysin_relDiffDebye
0.2,0.148132,0.114288,22.847190343747474,0.116051,21.657035616882247,0.117831,20.455404639105666,0.119612,19.253098587746074,0.121467,18.00083709124295,0.123306,16.759376772068162,0.125208,15.47538681716307,0.127122,14.18329597926174,0.186135,25.654821375529917,0.199514,34.68663084276184,0.186308,25.77160910539248,0.179304,21.04339372991654,0.177614,19.902519374611817,0.178,20.16309777765775,0.186052,25.59879026813921,0.176632,19.239597116085648
0.22,0.138609,0.112341,18.951150358201858,0.114155,17.64243303104416,0.115982,16.32433680352647,0.117808,15.006962029882628,0.119707,13.636921123447983,0.121585,12.282030748364111,0.123527,10.880967325354062,0.125479,9.47268936360554,0.180594,30.290240893448473,0.165176,19.166865066481957,0.165288,19.247667900352774,0.157592,13.695358887229544,0.154611,11.544704889292893,0.145774,5.1692170061106975,0.14508,4.668528017661173,0.141454,2.052536271093498
0.24,0.102465,0.106167,3.612941004245349,0.108141,5.539452495974236,0.110118,7.468891816717897,0.112085,9.388571707412291,0.114122,11.376567608451667,0.116129,13.335285219343184,0.118196,15.35255941053042,0.120267,17.37373737373737,0.146227,42.709217781681545,0.116766,13.956960913482646,0.117496,14.66939930708047,0.117508,14.68111062313961,0.122984,20.025374518128135,0.108841,6.2226125994241865,0.107931,5.334504464939246,0.107509,4.9226565168594085
0.26,0.069439,0.100383,44.562853727732254,0.102507,47.62165353763735,0.104625,50.671812670113326,0.106724,53.69460965739714,0.10889,56.81389420930601,0.111018,59.87845447083052,0.113203,63.02510116793157,0.115385,66.16742752631806,0.089556,28.970751306902454,0.082618,18.97924797304108,0.075086,8.132317573697776,0.072786,4.820057892538779,0.068763,0.9735163236797708,0.071145,2.456832615677068,0.065592,5.54011434496465,0.060148,13.380088998977522
0.28,0.104764,0.106433,1.5931045015463365,0.108401,3.471612385934101,0.110371,5.352029323049904,0.112332,7.223855522889548,0.114363,9.162498568210465,0.116365,11.073460348974839,0.118427,13.04169371158032,0.120492,15.012790653277849,0.118212,12.836470543316409,0.118253,12.875606124241154,0.107923,3.0153487839334208,0.108416,3.4859302813943747,0.090543,13.574319422702452,0.096079,8.290061471497841,0.090322,13.78526974915047,0.081075,22.61177503722653
0.3,0.093248,0.104554,12.12465682910089,0.10657,14.286633493479753,0.108586,16.448610157858617,0.11059,18.59771791352093,0.112663,20.820821894303364,0.114704,23.009608785175022,0.116804,25.261667810569673,0.118906,27.515871654083735,0.114443,22.72971002059026,0.108208,16.04323953328758,0.096689,3.6901595744680846,0.09496,1.8359643102264984,0.090739,2.690674330816744,0.084448,9.437199725463282,0.082763,11.244208991077551,0.073803,20.85299416609472
0.32,0.079006,0.102092,29.22056552666885,0.104172,31.85327696630635,0.106248,34.480925499329146,0.108308,37.088322405893216,0.110436,39.78178872490696,0.112528,42.42968888438852,0.114678,45.151001189783045,0.116828,47.87231349517757,0.107174,35.65298838062931,0.090812,14.943168873250128,0.082079,3.8895780067336556,0.079127,0.1531529250942917,0.081111,2.664354605979287,0.070367,10.93461256107132,0.07219,8.62719287142749,0.067237,14.896336987064274
0.34,0.060022,0.098866,64.71627070074307,0.101029,68.3199493519043,0.103184,71.91029955682916,0.105318,75.46566259038352,0.107518,79.13098530538804,0.109677,82.72799973343106,0.111893,86.41997934090836,0.114104,90.10362866948786,0.093191,55.261404151811,0.072924,21.495451667721845,0.070634,17.68018393255807,0.067979,13.256805837859451,0.064865,8.06870814034855,0.056523,5.829529172636703,0.057186,4.724934190796705,0.057701,3.8669154643297405
0.36,0.045426,0.096402,112.21767269845462,0.098629,117.12015145511378,0.100844,121.99621362215471,0.103034,126.81724122749085,0.10529,131.78356007572754,0.1075,136.6486153304275,0.109766,141.6369480033461,0.112025,146.60987099898733,0.079876,75.8376260291463,0.063935,40.745388103729155,0.059801,31.644872980231582,0.055729,22.680843569761812,0.053472,17.71232333905692,0.049773,9.569409589222024,0.045762,0.7396645093118391,0.046406,2.1573548188262266
0.38,0.046445,0.096623,108.03746366670255,0.098844,112.81946388201098,0.101054,117.57778017009366,0.103239,122.28226935084507,0.105489,127.12670901065776,0.107695,131.87641296156744,0.109956,136.74453654860588,0.112211,141.59974162988482,0.081966,76.47970718053611,0.069376,49.372375928517584,0.061091,31.53407255894068,0.057643,24.110237915814402,0.057351,23.48153730218538,0.055363,19.201205727204222,0.047758,2.8269996770373598,0.049303,6.153514910108729
0.4,0.041846,0.095836,129.02069492902547,0.098078,134.37843521483535,0.100307,139.7051092099603,0.10251,144.96965062371555,0.104778,150.38952349089516,0.107,155.69946948334365,0.109277,161.14084978253592,0.111547,166.56550207905173,0.075534,80.5047077378961,0.067546,61.41566696936383,0.057936,38.4505090092243,0.053575,28.02896334177698,0.053034,26.73612770635185,0.05062,20.967356497634174,0.045091,7.754624097882708,0.045516,8.77025283181188
0.42,0.034439,0.094574,174.6130840036006,0.096848,181.21606318418074,0.099108,187.7783907778972,0.10134,194.25941519788614,0.103636,200.92627544353786,0.105885,207.45666250471854,0.108187,214.14094485902612,0.110482,220.80490141990188,0.067252,95.27860855425538,0.062304,80.91117628270275,0.053214,54.516681669038014,0.046333,34.53642672551469,0.045451,31.975376753099688,0.044577,29.43755625889254,0.041114,19.382095879671304,0.040056,16.309997386683715
0.44,0.030372,0.093881,209.10377979718166,0.096174,216.6534966416436,0.09845,224.14724087975765,0.100698,231.5487949427104,0.103009,239.15777689977614,0.105273,246.61201106282107,0.107589,254.2374555511656,0.109897,261.836559989464,0.06421,111.41182668247072,0.057635,89.7635980508363,0.049597,63.29843276702226,0.0436,43.55327275121823,0.041827,37.71565915975241,0.042588,40.2212564203872,0.03719,22.448307651784543,0.037313,22.85328592124325
0.46,0.029473,0.093723,217.99613205306554,0.096019,225.7863128965494,0.098299,233.52220676551417,0.100551,241.1630984290707,0.102866,249.0177450547959,0.105132,256.7061378210566,0.107452,264.577749126319,0.109763,272.4188240084145,0.060951,106.80283649441861,0.053403,81.19295626505615,0.046316,57.14721948902387,0.042447,44.01995046313575,0.040571,37.654802700777,0.040101,36.060122824279844,0.034525,17.141112204390463,0.033979,15.288569198927842
0.48,0.025393,0.093049,266.43563186705006,0.095363,275.5483794746584,0.09766,284.5941794982869,0.099926,293.5178986334817,0.102257,302.69759382506993,0.104537,311.67644626471866,0.106871,320.8679557358327,0.109195,330.02008427519394,0.05682,123.76245421966685,0.050531,98.99578624030245,0.044285,74.39845626747528,0.040577,59.79600677352027,0.038733,52.53416295829558,0.035242,38.78627968337732,0.032488,27.94077107864374,0.031374,23.55373528137676
0.5,0.021147,0.092308,336.5063602402232,0.094641,347.5386579656689,0.096956,358.485837234596,0.099239,369.28169480304535,0.101586,380.38019577245,0.103882,391.2375277817185,0.106231,402.345486357403,0.108569,413.40142809854825,0.054947,159.83354612947466,0.049264,132.95975788527926,0.040582,91.90428902444792,0.035866,69.60325341656028,0.033998,60.76984915117984,0.031594,49.401806402799444,0.03051,44.27578379912045,0.030861,45.935593701234225
