q_inverse_angstroms,debye,propo{e=0.380}_Aerolysin,propo{e=0.380}_Aerolysin_relDiffDebye,propo{e=0.390}_Aerolysin,propo{e=0.390}_Aerolysin_relDiffDebye,propo{e=0.400}_Aerolysin,propo{e=0.400}_Aerolysin_relDiffDebye,propo{e=0.410}_Aerolysin,propo{e=0.410}_Aerolysin_relDiffDebye,propo{e=0.420}_Aerolysin,propo{e=0.420}_Aerolysin_relDiffDebye,propo{e=0.430}_Aerolysin,propo{e=0.430}_Aerolysin_relDiffDebye,propo{e=0.440}_Aerolysin,propo{e=0.440}_Aerolysin_relDiffDebye,propo{e=0.450}_Aerolysin,propo{e=0.450}_Aerolysin_relDiffDebye,strat{s=0.15}_Aerolysin,strat{s=0.15}_Aerolysin_relDiffDebye,strat{s=0.20}_Aerolysin,strat{s=0.20}_Aerolysin_relDiffDebye,strat{s=0.25}_Aerolysin,strat{s=0.25}_Aerolysin_relDiffDebye,strat{s=0.30}_Aerolysin,strat{s=0.30}_Aerolysin_relDiffDebye,strat{s=0.35}_Aerolysin,strat{s=0.35}_Aerolysin_relDiffDebye,strat{s=0.40}_Aerolysin,strat{s=0.40}_Aerolysin_relDiffDebye,strat{s=0.45}_Aerolysin,strat{s=0.45}_Aerolysin_relDiffDebye,strat{s=0.50}_Aerolysin,strat{s=0.50}_Aerolysin_relDiffDebye
0.22,0.138609,0.112341,18.951150358201858,0.114155,17.64243303104416,0.115982,16.32433680352647,0.117808,15.006962029882628,0.119707,13.636921123447983,0.121585,12.282030748364111,0.123527,10.880967325354062,0.125479,9.47268936360554,0.17292,24.75380386554984,0.167221,20.64223823849822,0.152025,9.679025171525646,0.147205,6.201617499585158,0.148055,6.814853292354741,0.149626,7.948257328167722,0.146167,5.452748378532405,0.142743,2.9824903144817427
0.24,0.102465,0.106167,3.612941004245349,0.108141,5.539452495974236,0.110118,7.468891816717897,0.112085,9.388571707412291,0.114122,11.376567608451667,0.116129,13.335285219343184,0.118196,15.35255941053042,0.120267,17.37373737373737,0.137756,34.442004586932114,0.119184,16.316791099399794,0.113143,10.421119406626646,0.112019,9.324159469086998,0.104558,2.042648709315374,0.106337,3.7788513150831995,0.109793,7.151710340116138,0.107903,5.307178060801247
0.26,0.069439,0.100383,44.562853727732254,0.102507,47.62165353763735,0.104625,50.671812670113326,0.106724,53.69460965739714,0.10889,56.81389420930601,0.111018,59.87845447083052,0.113203,63.02510116793157,0.115385,66.16742752631806,0.09697,39.647748383473264,0.073172,5.375941473811547,0.079653,14.709313210155678,0.073485,5.826696813030133,0.063137,9.075591526375671,0.067697,2.5086766802517424,0.066229,4.622762424574093,0.063784,8.143838476936601
0.28,0.104764,0.106433,1.5931045015463365,0.108401,3.471612385934101,0.110371,5.352029323049904,0.112332,7.223855522889548,0.114363,9.162498568210465,0.116365,11.073460348974839,0.118427,13.04169371158032,0.120492,15.012790653277849,0.130605,24.665915772593642,0.113442,8.283379786949721,0.111594,6.519415066244133,0.100733,3.8476957733572537,0.095058,9.264632889160392,0.103146,1.5444236569814005,0.089449,14.618571264938335,0.090697,13.427322362643654
0.3,0.093248,0.104554,12.12465682910089,0.10657,14.286633493479753,0.108586,16.448610157858617,0.11059,18.59771791352093,0.112663,20.820821894303364,0.114704,23.009608785175022,0.116804,25.261667810569673,0.118906,27.515871654083735,0.114944,23.266986959505843,0.110533,18.536590597117375,0.102367,9.779298215511327,0.093277,0.031099862731641698,0.086574,7.157258064516128,0.094065,0.8761582017844869,0.082707,11.304263898421409,0.085026,8.81734728894989
0.32,0.079006,0.102092,29.22056552666885,0.104172,31.85327696630635,0.106248,34.480925499329146,0.108308,37.088322405893216,0.110436,39.78178872490696,0.112528,42.42968888438852,0.114678,45.151001189783045,0.116828,47.87231349517757,0.09598,21.484444219426358,0.09624,21.813533149381055,0.090194,14.1609498012809,0.080755,2.213755917272089,0.075302,4.688251525200633,0.078673,0.42148697567273363,0.070372,10.928283927802953,0.072653,8.041161430777423
0.34,0.060022,0.098866,64.71627070074307,0.101029,68.3199493519043,0.103184,71.91029955682916,0.105318,75.46566259038352,0.107518,79.13098530538804,0.109677,82.72799973343106,0.111893,86.41997934090836,0.114104,90.10362866948786,0.082583,37.58788444237114,0.076547,27.531571757022434,0.0747,24.454366732198203,0.065176,8.58685148778781,0.062452,4.048515544300426,0.066052,10.046316350671422,0.056762,5.431341841324846,0.058145,3.127186698210651
0.36,0.045426,0.096402,112.21767269845462,0.098629,117.12015145511378,0.100844,121.99621362215471,0.103034,126.81724122749085,0.10529,131.78356007572754,0.1075,136.6486153304275,0.109766,141.6369480033461,0.112025,146.60987099898733,0.069772,53.59485757055431,0.067715,49.06661383348742,0.060008,32.10055915114691,0.053249,17.221415048650545,0.048931,7.715845551006034,0.054797,20.629155109408703,0.047922,5.494650640602295,0.045493,0.14749262536872632
0.38,0.046445,0.096623,108.03746366670255,0.098844,112.81946388201098,0.101054,117.57778017009366,0.103239,122.28226935084507,0.105489,127.12670901065776,0.107695,131.87641296156744,0.109956,136.74453654860588,0.112211,141.59974162988482,0.071555,54.063946603509514,0.070996,52.860372483582744,0.06171,32.86683173646248,0.055784,20.107654214662503,0.050465,8.65539885886533,0.057131,23.007858757670366,0.050561,8.862094951017335,0.047299,1.83873398643557
0.4,0.041846,0.095836,129.02069492902547,0.098078,134.37843521483535,0.100307,139.7051092099603,0.10251,144.96965062371555,0.104778,150.38952349089516,0.107,155.69946948334365,0.109277,161.14084978253592,0.111547,166.56550207905173,0.070818999999999993,69.23720307795247,0.06304,50.647612675046595,0.057892,38.34536156382927,0.053765,28.48300912871003,0.046123,10.220809635329532,0.053874,28.74348802752951,0.047675,13.92964680017206,0.043607,4.2082875304688585
0.42,0.034439,0.094574,174.6130840036006,0.096848,181.21606318418074,0.099108,187.7783907778972,0.10134,194.25941519788614,0.103636,200.92627544353786,0.105885,207.45666250471854,0.108187,214.14094485902612,0.110482,220.80490141990188,0.06699,94.5178431429484,0.055073,59.91463166758617,0.054069,56.99933215250154,0.048066,39.56851244228927,0.038666,12.273875548070507,0.046616,35.358169517117226,0.040934,18.859432619994777,0.038136,10.734922616800738
0.44,0.030372,0.093881,209.10377979718166,0.096174,216.6534966416436,0.09845,224.14724087975765,0.100698,231.5487949427104,0.103009,239.15777689977614,0.105273,246.61201106282107,0.107589,254.2374555511656,0.109897,261.836559989464,0.063983,110.66442776241277,0.052264,72.0795469511392,0.050632,66.70617674173582,0.042242,39.082049255893594,0.038061,25.316080600553136,0.043867,44.432371921506665,0.037115,22.201369682602408,0.036366,19.735282497036756
0.46,0.029473,0.093723,217.99613205306554,0.096019,225.7863128965494,0.098299,233.52220676551417,0.100551,241.1630984290707,0.102866,249.0177450547959,0.105132,256.7061378210566,0.107452,264.577749126319,0.109763,272.4188240084145,0.060897,106.61961795541683,0.05243,77.89162962711634,0.046457,57.625623451973,0.039241,33.14219794388084,0.039668,34.59098157635803,0.042365,43.74172971872562,0.037467,27.12312964408103,0.035161,19.299019441522745
0.48,0.025393,0.093049,266.43563186705006,0.095363,275.5483794746584,0.09766,284.5941794982869,0.099926,293.5178986334817,0.102257,302.69759382506993,0.104537,311.67644626471866,0.106871,320.8679557358327,0.109195,330.02008427519394,0.061349,141.59807821053047,0.050421,98.56259599102117,0.045441,78.95089197810422,0.037489,47.63517504824165,0.036923,45.406214311030595,0.036637,44.27991966289924,0.036021,41.85405426692395,0.032524,28.08254243295396
0.5,0.021147,0.092308,336.5063602402232,0.094641,347.5386579656689,0.096956,358.485837234596,0.099239,369.28169480304535,0.101586,380.38019577245,0.103882,391.2375277817185,0.106231,402.345486357403,0.108569,413.40142809854825,0.0615,190.82139310540504,0.048227,128.05598902917671,0.042229,99.69262779590487,0.034706,64.11784177424695,0.033862,60.12673192415002,0.029947,41.61346763134252,0.029956,41.656026859601845,0.027859,31.73972667517851
